,demand,p1,p2,p3,p4,p5
16986,10.0,62,81,75,16,39
16987,10.0,85,15,73,66,83
16988,10.0,42,53,76,33,15
16989,10.0,79,5,21,58,69
16990,10.0,47,25,73,10,13
16991,10.0,44,80,57,50,53
16992,10.0,90,78,29,55,55
16993,10.0,56,57,53,91,69
16994,10.0,79,87,86,44,7
16995,10.0,40,94,29,48,77
16996,10.0,51,53,3,81,59
16997,10.0,21,69,81,56,34
16998,10.0,78,4,85,47,75
16999,10.0,54,26,49,30,41
17000,10.0,19,52,65,77,26
17001,10.0,11,49,25,7,41
17002,10.0,72,82,66,11,5
17003,10.0,53,86,63,41,40
17004,10.0,97,42,93,32,4
17005,10.0,57,46,54,88,95
17006,10.0,55,95,88,70,3
17007,10.0,54,93,1,88,82
17008,10.0,59,76,54,19,77
17009,10.0,90,42,17,77,89
17010,10.0,31,90,78,92,94
17011,10.0,60,10,96,84,47
17012,10.0,40,66,57,22,37
17013,10.0,47,30,5,17,20
17014,10.0,34,98,70,44,60
17015,10.0,31,76,57,56,73
17016,10.0,43,29,75,83,18
17017,10.0,79,46,98,70,66
17018,10.0,69,67,15,5,39
17019,10.0,74,78,88,83,43
17020,10.0,74,10,84,56,3
17021,10.0,68,87,34,15,7
17022,10.0,95,38,80,83,22
17023,10.0,82,8,36,62,98
17024,10.0,7,38,25,56,11
17025,10.0,66,9,36,20,28
17026,10.0,51,68,41,84,23
17027,10.0,19,67,10,67,84
17028,10.0,41,46,21,52,35
17029,10.0,27,96,53,83,3
17030,10.0,34,20,5,78,26
17031,10.0,46,96,35,20,25
17032,10.0,24,69,18,35,54
17033,10.0,93,42,76,8,50
17034,10.0,60,30,72,42,51
17035,10.0,43,49,90,82,13
17036,10.0,5,83,59,59,63
17037,10.0,36,20,62,48,39
17038,10.0,41,20,63,37,32
17039,10.0,18,16,44,6,28
17040,10.0,76,22,96,86,25
17041,10.0,31,12,42,60,32
17042,10.0,53,57,77,65,73
17043,10.0,52,52,69,10,51
17044,10.0,21,54,57,80,36
17045,10.0,90,76,21,52,69
17046,10.0,62,58,73,84,30
17047,10.0,65,18,73,67,93
17048,10.0,89,40,48,41,48
17049,10.0,41,93,36,18,87
17050,10.0,64,89,62,38,87
17051,10.0,40,71,94,76,1
17052,10.0,46,38,11,76,26
17053,10.0,64,1,47,3,98
17054,10.0,49,28,6,58,71
17055,10.0,82,14,17,48,36
17056,10.0,83,33,47,19,43
17057,10.0,53,2,42,77,82
17058,10.0,22,40,58,42,55
17059,10.0,3,72,62,50,15
17060,10.0,54,57,95,2,57
17061,10.0,40,27,14,30,27
17062,10.0,34,71,9,10,40
17063,10.0,86,5,56,8,22
17064,10.0,75,39,59,38,57
17065,10.0,18,27,32,4,88
17066,10.0,67,14,31,53,90
17067,10.0,44,85,93,10,30
17068,10.0,76,94,19,75,40
17069,10.0,6,82,63,1,81
17070,10.0,53,81,10,97,4
17071,10.0,90,51,80,67,48
17072,10.0,22,1,56,13,97
17073,10.0,93,38,38,56,39
17074,10.0,93,14,27,83,23
17075,10.0,38,72,92,88,84
17076,10.0,63,68,60,78,18
17077,10.0,54,90,52,1,15
17078,10.0,1,29,27,34,49
17079,10.0,14,81,34,83,75
17080,10.0,64,60,29,31,17
17081,10.0,76,75,30,25,24
17082,10.0,26,50,9,93,24
17083,10.0,23,91,52,13,34
17084,10.0,13,23,6,80,61
17085,10.0,93,4,25,89,21
17086,10.0,74,29,38,24,64
17087,10.0,34,13,74,11,29
17088,10.0,39,85,32,71,9
17089,10.0,8,85,21,46,9
17090,10.0,20,19,71,86,80
17091,10.0,54,38,47,49,74
17092,10.0,60,86,28,80,29
17093,10.0,69,18,39,64,45
17094,10.0,79,2,32,28,61
17095,10.0,98,58,90,56,70
17096,10.0,52,63,1,67,64
17097,10.0,39,22,9,73,42
17098,10.0,40,22,1,6,54
17099,10.0,49,41,58,9,51
17100,10.0,79,8,49,58,87
17101,10.0,6,21,63,15,52
17102,10.0,4,82,94,86,88
17103,10.0,12,48,12,97,15
17104,10.0,41,70,25,69,83
17105,10.0,88,26,22,16,75
17106,10.0,85,56,28,51,97
17107,10.0,87,28,63,88,54
17108,10.0,81,55,18,88,27
17109,10.0,20,15,48,50,60
17110,10.0,48,25,28,51,74
17111,10.0,2,64,91,82,75
17112,10.0,81,50,42,35,94
17113,10.0,96,22,27,17,43
17114,10.0,40,96,65,49,15
17115,10.0,35,79,20,33,76
17116,10.0,73,97,66,29,51
17117,10.0,30,46,40,94,86
17118,10.0,19,85,81,8,41
17119,10.0,36,47,82,62,44
17120,10.0,90,31,57,96,27
17121,10.0,4,37,53,4,34
17122,10.0,61,6,36,24,72
17123,10.0,35,69,94,23,24
17124,10.0,15,38,96,2,34
17125,10.0,35,95,14,11,92
17126,10.0,60,19,74,2,88
17127,10.0,86,22,69,29,8
17128,10.0,58,33,44,32,27
17129,10.0,26,92,32,7,41
17130,10.0,49,98,69,76,11
17131,10.0,37,58,75,25,50
17132,10.0,2,45,46,39,19
17133,10.0,13,5,28,24,38
17134,10.0,19,63,43,6,55
17135,10.0,74,28,85,32,10
17136,10.0,69,40,85,31,48
17137,10.0,20,11,42,76,42
17138,10.0,3,43,93,25,92
17139,10.0,37,48,53,16,4
17140,10.0,5,61,33,75,56
17141,10.0,30,69,97,93,6
17142,10.0,44,85,92,48,38
17143,10.0,81,36,82,38,1
17144,10.0,82,52,45,77,88
17145,10.0,54,23,16,12,96
17146,10.0,75,24,89,39,13
17147,10.0,44,35,12,35,69
17148,10.0,50,69,20,74,24
17149,10.0,34,76,1,30,73
17150,10.0,66,19,50,46,26
17151,10.0,49,42,95,33,83
17152,10.0,41,14,85,80,93
17153,10.0,45,72,53,2,65
17154,10.0,75,72,28,62,74
17155,10.0,37,18,43,46,69
17156,10.0,84,76,78,62,87
17157,10.0,94,7,30,60,61
17158,10.0,30,26,73,53,74
17159,10.0,66,9,60,95,6
17160,10.0,96,54,45,65,61
17161,10.0,1,53,72,34,38
17162,10.0,8,41,71,39,75
17163,10.0,68,75,89,60,3
17164,10.0,94,28,12,74,15
17165,10.0,14,96,17,75,4
17166,10.0,17,68,33,38,50
17167,10.0,7,78,54,74,38
17168,10.0,80,28,16,30,28
17169,10.0,49,25,12,4,59
17170,10.0,28,89,21,94,13
17171,10.0,34,31,83,20,83
17172,10.0,27,89,37,51,51
17173,10.0,73,92,20,25,32
17174,10.0,22,69,61,70,12
17175,10.0,10,68,89,82,87
17176,10.0,57,32,25,75,6
17177,10.0,35,76,37,56,11
17178,10.0,54,11,60,97,75
17179,10.0,12,97,73,16,66
17180,10.0,65,36,27,27,72
17181,10.0,48,12,20,19,54
17182,10.0,16,81,27,71,73
17183,10.0,46,36,16,57,75
17184,10.0,73,49,92,44,41
17185,10.0,66,63,1,95,45
17186,10.0,76,44,55,18,81
17187,10.0,67,42,24,95,25
17188,10.0,93,40,62,85,33
17189,10.0,10,38,19,28,16
17190,10.0,84,3,56,76,32
17191,10.0,55,37,41,40,41
17192,10.0,60,29,33,1,38
17193,10.0,85,62,22,93,82
17194,10.0,19,10,16,51,31
17195,10.0,36,86,36,96,46
17196,10.0,85,58,77,37,59
17197,10.0,90,22,48,12,36
17198,10.0,60,36,10,60,82
17199,10.0,51,60,88,85,32
17200,10.0,43,14,31,2,91
17201,10.0,7,76,96,59,67
17202,10.0,32,56,78,21,71
17203,10.0,37,46,15,14,88
17204,10.0,7,31,85,17,55
17205,10.0,54,15,93,31,18
17206,10.0,20,38,82,24,29
17207,10.0,18,36,44,87,60
17208,10.0,6,24,63,20,34
17209,10.0,11,53,41,43,66
17210,10.0,3,3,28,50,16
17211,10.0,40,32,13,26,72
17212,10.0,98,9,70,38,89
17213,10.0,31,18,23,8,98
17214,10.0,16,29,26,59,48
17215,10.0,56,96,58,46,19
17216,10.0,55,48,62,21,17
17217,10.0,65,34,7,36,88
17218,10.0,29,66,32,62,54
17219,10.0,57,2,80,34,40
17220,10.0,89,89,76,86,5
17221,10.0,97,4,79,24,23
17222,10.0,70,13,42,98,12
17223,10.0,12,59,63,55,85
17224,10.0,55,68,88,60,22
17225,10.0,86,67,73,31,92
17226,10.0,47,75,80,55,1
17227,10.0,75,95,52,31,30
17228,10.0,55,17,35,22,62
17229,10.0,89,36,25,26,94
17230,10.0,45,44,52,11,65
17231,10.0,45,47,52,19,5
17232,10.0,86,76,55,94,56
17233,10.0,88,37,63,33,69
17234,10.0,25,71,65,18,95
17235,10.0,34,29,90,81,91
17236,10.0,41,27,83,34,80
17237,10.0,72,10,84,49,91
17238,10.0,29,24,38,58,72
17239,10.0,20,65,41,26,29
17240,10.0,58,16,95,57,84
17241,10.0,56,57,96,34,76
17242,10.0,30,97,9,22,93
17243,10.0,37,58,71,38,14
17244,10.0,18,9,18,3,11
17245,10.0,11,42,28,54,15
17246,10.0,95,78,66,12,73
17247,10.0,11,45,29,46,39
17248,10.0,82,42,47,96,52
17249,10.0,32,71,58,16,98
17250,10.0,11,37,97,47,81
17251,10.0,53,61,22,98,25
17252,10.0,54,3,48,9,59
17253,10.0,26,55,8,54,16
17254,10.0,76,33,69,12,18
17255,10.0,17,7,13,17,7
17256,10.0,74,81,22,82,88
17257,10.0,64,31,29,3,43
17258,10.0,12,4,96,80,53
17259,10.0,87,77,62,68,41
17260,10.0,20,37,50,21,38
17261,10.0,34,13,61,94,38
17262,10.0,64,90,17,91,33
17263,10.0,29,91,45,7,46
17264,10.0,19,73,62,38,43
17265,10.0,38,93,21,4,79
17266,10.0,66,77,91,32,25
17267,10.0,93,59,70,15,92
17268,10.0,3,13,78,84,63
17269,10.0,70,76,9,65,20
17270,10.0,92,28,87,48,1
17271,10.0,64,17,95,93,37
17272,10.0,97,88,46,16,2
17273,10.0,10,61,97,11,12
17274,10.0,13,17,68,9,80
17275,10.0,85,40,91,69,71
17276,10.0,78,21,98,62,10
17277,10.0,42,70,25,89,24
17278,10.0,32,9,95,72,9
17279,10.0,24,13,12,8,43
17280,10.0,11,93,62,12,95
17281,10.0,4,92,4,70,4
17282,10.0,11,49,59,69,75
17283,10.0,25,87,5,17,39
17284,10.0,68,48,34,53,24
17285,10.0,45,3,26,98,7
17286,10.0,43,56,14,76,16
17287,10.0,22,96,39,44,56
17288,10.0,43,38,53,8,54
17289,10.0,37,14,15,52,56
17290,10.0,49,95,8,85,76
17291,10.0,20,15,15,21,39
17292,10.0,71,81,54,67,57
17293,10.0,68,61,29,37,17
17294,10.0,77,53,24,10,62
17295,10.0,8,11,29,82,63
17296,10.0,19,82,74,43,53
17297,10.0,87,26,22,45,19
17298,10.0,25,76,19,49,51
17299,10.0,34,41,24,77,62
17300,10.0,40,70,6,67,5
17301,10.0,38,42,89,58,23
17302,10.0,57,46,23,92,19
17303,10.0,80,35,26,42,47
17304,10.0,40,52,91,98,73
17305,10.0,26,75,63,78,63
17306,10.0,81,18,56,86,38
17307,10.0,43,29,19,59,31
17308,10.0,15,49,10,88,28
17309,10.0,31,87,63,15,26
17310,10.0,86,56,35,35,18
17311,10.0,5,39,9,18,1
17312,10.0,26,51,85,43,82
17313,10.0,42,54,54,1,49
17314,10.0,2,78,4,43,51
17315,10.0,56,69,8,41,30
17316,10.0,37,8,56,41,66
17317,10.0,39,92,55,28,89
17318,10.0,43,54,61,94,23
17319,10.0,39,70,57,55,86
17320,10.0,96,57,71,66,30
17321,10.0,26,23,5,96,81
17322,10.0,86,47,71,7,8
17323,10.0,15,86,16,39,98
17324,10.0,62,56,80,37,54
17325,10.0,47,79,30,44,14
17326,10.0,16,2,25,50,46
17327,10.0,57,52,18,43,91
17328,10.0,49,78,63,58,9
17329,10.0,90,98,14,48,24
17330,10.0,25,18,32,3,43
17331,10.0,97,90,4,77,60
17332,10.0,82,80,5,65,72
17333,10.0,80,75,52,33,5
17334,10.0,68,85,38,4,62
17335,10.0,80,14,34,53,33
17336,10.0,17,42,65,27,41
17337,10.0,24,45,79,30,16
17338,10.0,97,68,91,3,85
17339,10.0,56,19,12,40,69
17340,10.0,41,36,74,71,59
17341,10.0,82,34,67,93,62
17342,10.0,29,72,17,28,59
17343,10.0,75,97,64,41,46
17344,10.0,46,18,87,95,54
17345,10.0,93,62,95,61,98
17346,10.0,32,47,87,67,45
17347,10.0,96,83,21,18,23
17348,10.0,91,44,66,8,46
17349,10.0,94,44,59,16,85
17350,10.0,84,47,89,53,16
17351,10.0,13,41,87,78,25
17352,10.0,67,95,55,3,92
17353,10.0,67,87,69,43,88
17354,10.0,33,47,43,73,56
17355,10.0,83,4,96,47,77
17356,10.0,35,39,81,83,8
17357,10.0,36,27,70,55,12
17358,10.0,66,25,29,35,32
17359,10.0,4,93,40,34,66
17360,10.0,82,53,92,89,73
17361,10.0,39,62,65,52,44
17362,10.0,16,16,85,19,82
17363,10.0,45,53,87,95,48
17364,10.0,96,63,92,75,13
17365,10.0,12,73,65,19,14
17366,10.0,10,9,45,32,73
17367,10.0,24,60,43,7,50
17368,10.0,24,23,19,19,13
17369,10.0,29,57,24,62,73
17370,10.0,19,47,11,11,17
17371,10.0,79,35,49,75,84
17372,10.0,42,16,24,45,23
17373,10.0,60,85,56,28,94
17374,10.0,79,98,90,17,35
17375,10.0,86,32,41,71,70
17376,10.0,53,32,10,80,43
17377,10.0,34,45,41,30,9
17378,10.0,69,1,57,15,52
17379,10.0,79,32,62,45,19
17380,10.0,57,64,43,7,15
17381,10.0,73,73,60,5,88
17382,10.0,10,47,87,73,9
17383,10.0,97,38,45,78,32
17384,10.0,22,13,82,17,18
17385,10.0,64,8,93,19,89
17386,10.0,4,30,88,91,62
17387,10.0,17,68,70,10,56
17388,10.0,29,24,69,54,93
17389,10.0,74,58,15,13,19
17390,10.0,37,36,64,44,77
17391,10.0,47,1,65,22,93
17392,10.0,67,18,40,23,68
17393,10.0,94,83,18,79,93
17394,10.0,61,42,45,70,82
17395,10.0,88,57,96,15,14
17396,10.0,16,48,90,83,17
17397,10.0,81,36,19,9,84
17398,10.0,37,89,50,47,5
17399,10.0,84,21,63,53,87
17400,10.0,33,32,51,46,43
17401,10.0,63,57,36,96,76
17402,10.0,60,98,18,28,59
17403,10.0,77,25,98,3,77
17404,10.0,42,54,57,87,61
17405,10.0,48,28,18,69,82
17406,10.0,36,21,55,18,92
17407,10.0,19,8,52,19,14
17408,10.0,21,70,28,85,42
17409,10.0,54,44,86,30,73
17410,10.0,53,96,26,9,66
17411,10.0,77,22,7,14,45
17412,10.0,53,12,28,73,93
17413,10.0,59,92,86,54,86
17414,10.0,40,20,40,65,49
17415,10.0,26,25,7,67,3
17416,10.0,20,30,76,20,12
17417,10.0,71,81,32,97,56
17418,10.0,55,81,84,58,45
17419,10.0,53,34,28,65,64
17420,10.0,60,63,31,27,41
17421,10.0,88,41,1,83,71
17422,10.0,60,39,83,40,47
17423,10.0,29,79,26,35,63
17424,10.0,2,42,8,66,14
17425,10.0,7,43,81,46,22
17426,10.0,70,6,51,48,27
17427,10.0,25,43,96,69,62
17428,10.0,30,54,78,54,21
17429,10.0,67,22,28,51,10
17430,10.0,31,46,76,47,27
17431,10.0,31,43,89,92,67
17432,10.0,12,9,61,85,81
17433,10.0,95,77,79,52,19
17434,10.0,79,4,4,17,97
17435,10.0,14,32,51,11,51
17436,10.0,48,17,71,67,77
17437,10.0,25,16,8,77,88
17438,10.0,43,43,83,63,35
17439,10.0,12,58,42,82,5
17440,10.0,59,36,88,12,87
17441,10.0,32,59,79,41,98
17442,10.0,22,72,62,24,4
17443,10.0,44,48,17,67,43
17444,10.0,48,60,12,66,75
17445,10.0,72,43,46,86,60
17446,10.0,83,52,34,80,62
17447,10.0,31,27,47,37,65
17448,10.0,50,5,6,52,37
17449,10.0,22,82,96,94,50
17450,10.0,55,64,40,72,15
17451,10.0,89,94,80,33,50
17452,10.0,71,22,71,85,39
17453,10.0,37,46,35,59,53
17454,10.0,90,85,42,18,57
17455,10.0,87,26,20,32,55
17456,10.0,16,79,50,16,98
17457,10.0,95,66,33,74,95
17458,10.0,29,5,94,94,38
17459,10.0,32,82,31,98,2
17460,10.0,39,32,47,70,92
17461,10.0,10,8,87,56,86
17462,10.0,7,58,72,28,53
17463,10.0,98,75,18,77,68
17464,10.0,45,28,36,57,83
17465,10.0,35,58,36,77,44
17466,10.0,43,98,91,39,67
17467,10.0,17,38,56,80,9
17468,10.0,34,38,28,41,88
17469,10.0,15,35,1,21,33
17470,10.0,89,5,14,49,59
17471,10.0,68,11,88,74,30
17472,10.0,8,19,60,16,48
17473,10.0,14,25,49,62,63
17474,10.0,26,79,39,86,18
17475,10.0,96,6,50,79,89
17476,10.0,61,23,56,17,6
17477,10.0,95,48,9,57,19
17478,10.0,85,56,22,52,5
17479,10.0,54,71,19,94,48
17480,10.0,64,14,8,17,71
17481,10.0,93,9,76,24,85
17482,10.0,69,66,14,96,69
17483,10.0,18,1,17,67,79
17484,10.0,19,90,47,82,50
17485,10.0,49,81,51,17,50
17486,10.0,83,74,68,94,53
17487,10.0,1,12,51,93,90
17488,10.0,52,69,90,87,65
17489,10.0,40,40,37,83,81
17490,10.0,18,25,85,84,5
17491,10.0,94,15,39,32,24
17492,10.0,16,98,57,9,7
17493,10.0,50,56,88,11,24
17494,10.0,77,60,40,96,19
17495,10.0,46,91,11,71,71
17496,10.0,88,19,47,56,94
17497,10.0,23,87,76,81,8
17498,10.0,52,42,68,70,10
17499,10.0,92,76,3,47,7
17500,10.0,95,54,18,11,30
17501,10.0,83,2,92,94,54
17502,10.0,18,15,20,80,78
17503,10.0,37,97,56,87,91
17504,10.0,9,35,98,16,59
17505,10.0,56,51,64,55,85
17506,10.0,71,25,77,82,90
17507,10.0,66,71,96,54,3
17508,10.0,13,86,16,92,68
17509,10.0,89,55,81,82,85
17510,10.0,22,3,77,17,6
17511,10.0,4,75,48,83,8
17512,10.0,97,78,30,51,34
17513,10.0,42,46,62,86,51
17514,10.0,11,3,93,17,37
17515,10.0,37,96,1,50,65
17516,10.0,93,39,95,60,24
17517,10.0,49,86,71,12,32
17518,10.0,68,31,18,69,27
17519,10.0,58,34,37,94,42
17520,10.0,27,3,88,87,84
17521,10.0,3,47,32,85,93
17522,10.0,1,94,11,40,70
17523,10.0,69,9,21,21,70
17524,10.0,22,44,80,60,5
17525,10.0,46,26,14,29,55
17526,10.0,75,18,34,33,56
17527,10.0,26,75,20,84,84
17528,10.0,36,36,13,41,43
17529,10.0,17,85,6,51,81
17530,10.0,33,96,37,88,7
17531,10.0,60,66,44,57,39
17532,10.0,7,86,4,70,28
17533,10.0,50,21,68,55,27
17534,10.0,8,66,91,39,25
17535,10.0,64,80,45,86,26
17536,10.0,49,71,66,53,49
17537,10.0,2,54,49,53,82
17538,10.0,28,63,62,77,15
17539,10.0,87,80,89,8,66
17540,10.0,38,74,76,12,82
17541,10.0,90,62,96,94,27
17542,10.0,97,6,27,24,50
17543,10.0,10,38,89,16,34
17544,10.0,35,5,31,8,61
17545,10.0,72,29,74,36,20
17546,10.0,27,61,42,6,35
17547,10.0,23,58,28,76,27
17548,10.0,6,87,57,78,41
17549,10.0,82,93,12,43,38
17550,10.0,19,27,58,7,76
17551,10.0,86,3,59,25,22
17552,10.0,38,2,34,16,18
17553,10.0,51,20,15,30,97
17554,10.0,55,78,7,4,24
17555,10.0,97,4,44,52,29
17556,10.0,12,65,42,27,41
17557,10.0,83,40,96,36,45
17558,10.0,18,53,58,72,72
17559,10.0,21,64,1,98,28
17560,10.0,15,75,33,28,58
17561,10.0,10,46,62,84,16
17562,10.0,86,94,61,95,78
17563,10.0,56,31,21,72,88
17564,10.0,27,57,77,51,89
17565,10.0,73,27,73,64,70
17566,10.0,34,8,59,29,56
17567,10.0,44,4,62,41,91
17568,10.0,80,35,73,67,98
17569,10.0,59,41,30,40,23
17570,10.0,81,5,82,68,51
17571,10.0,32,80,10,4,27
17572,10.0,48,48,59,31,30
17573,10.0,55,7,33,89,12
17574,10.0,35,70,3,18,80
17575,10.0,80,46,39,24,33
17576,10.0,26,79,86,76,70
17577,10.0,38,57,82,43,68
17578,10.0,18,23,92,56,21
17579,10.0,32,77,32,61,40
17580,10.0,21,78,25,56,27
17581,10.0,23,50,35,88,71
17582,10.0,96,46,35,61,25
17583,10.0,13,54,82,36,45
17584,10.0,93,56,78,28,89
17585,10.0,33,63,23,38,82
17586,10.0,56,3,87,89,93
17587,10.0,83,91,82,6,87
17588,10.0,26,29,54,41,63
17589,10.0,17,34,65,61,74
17590,10.0,26,63,28,81,51
17591,10.0,90,45,86,56,14
17592,10.0,23,61,27,93,96
17593,10.0,76,49,80,68,71
17594,10.0,61,14,73,77,45
17595,10.0,34,25,56,7,47
17596,10.0,4,85,64,87,53
17597,10.0,88,57,35,20,95
17598,10.0,93,86,71,52,53
17599,10.0,82,62,45,21,91
17600,10.0,21,54,19,55,6
17601,10.0,9,18,50,27,1
17602,10.0,7,97,37,30,51
17603,10.0,6,25,21,9,58
17604,10.0,54,46,56,9,53
17605,10.0,5,80,12,4,52
17606,10.0,61,75,40,26,88
17607,10.0,71,36,6,53,71
17608,10.0,9,45,38,69,63
17609,10.0,98,77,5,3,78
17610,10.0,76,31,56,30,49
17611,10.0,55,97,63,61,4
17612,10.0,61,12,84,72,18
17613,10.0,66,44,78,32,24
17614,10.0,37,40,9,46,93
17615,10.0,27,31,17,74,52
17616,10.0,79,49,79,57,2
17617,10.0,62,45,45,46,75
17618,10.0,95,38,96,19,61
17619,10.0,40,78,62,56,39
17620,10.0,98,55,85,84,98
17621,10.0,79,63,47,61,35
17622,10.0,37,30,43,54,3
17623,10.0,95,57,85,87,49
17624,10.0,48,33,51,38,95
17625,10.0,80,88,87,69,81
17626,10.0,11,37,92,29,44
17627,10.0,46,64,12,71,39
17628,10.0,31,19,68,51,33
17629,10.0,19,27,28,29,16
17630,10.0,47,9,85,51,47
17631,10.0,76,29,92,14,72
17632,10.0,33,80,3,72,92
17633,10.0,71,45,95,5,57
17634,10.0,42,67,40,32,23
17635,10.0,88,38,58,47,36
17636,10.0,50,57,93,23,91
17637,10.0,57,65,88,89,76
17638,10.0,82,23,21,55,72
17639,10.0,35,19,61,41,13
17640,10.0,31,93,31,39,62
17641,10.0,47,42,69,53,81
17642,10.0,56,36,16,25,43
17643,10.0,32,12,1,1,27
17644,10.0,49,16,77,59,68
17645,10.0,88,18,95,96,54
17646,10.0,69,72,86,13,98
17647,10.0,14,76,92,40,31
17648,10.0,67,71,12,67,78
17649,10.0,96,78,4,60,14
17650,10.0,44,68,81,53,66
17651,10.0,57,42,46,54,82
17652,10.0,27,44,85,10,14
17653,10.0,50,67,51,49,29
17654,10.0,47,39,3,91,40
17655,10.0,80,98,7,41,19
17656,10.0,17,28,65,86,57
17657,10.0,53,86,59,61,39
17658,10.0,68,67,81,21,5
17659,10.0,36,38,70,65,58
17660,10.0,77,37,75,61,8
17661,10.0,92,11,33,66,77
17662,10.0,68,45,31,74,41
17663,10.0,93,32,47,24,25
17664,10.0,9,64,12,6,35
17665,10.0,90,14,67,60,75
17666,10.0,94,89,25,25,29
17667,10.0,2,67,10,98,49
17668,10.0,20,23,77,70,69
17669,10.0,89,96,51,1,77
17670,10.0,29,22,84,92,19
17671,10.0,42,55,73,35,53
17672,10.0,50,88,12,50,28
17673,10.0,60,91,96,37,32
17674,10.0,75,67,93,40,62
17675,10.0,71,34,59,30,94
17676,10.0,33,48,53,85,85
17677,10.0,12,22,65,15,72
17678,10.0,21,27,30,2,40
17679,10.0,30,23,77,18,94
17680,10.0,5,32,16,92,96
17681,10.0,1,66,36,38,42
17682,10.0,85,68,77,79,79
17683,10.0,60,90,91,47,15
17684,10.0,88,44,37,49,59
17685,10.0,36,35,48,15,65
17686,10.0,66,33,23,44,70
17687,10.0,89,43,98,44,95
17688,10.0,44,66,27,59,54
17689,10.0,96,1,8,28,10
17690,10.0,31,20,77,41,1
17691,10.0,17,22,56,81,42
17692,10.0,56,49,60,24,83
17693,10.0,89,82,77,74,56
17694,10.0,65,28,39,61,65
17695,10.0,11,7,52,89,53
17696,10.0,91,48,91,25,10
17697,10.0,32,13,4,66,38
17698,10.0,52,75,5,48,73
17699,10.0,83,70,22,67,90
17700,10.0,86,42,12,75,19
17701,10.0,42,93,20,73,51
17702,10.0,42,80,66,63,55
17703,10.0,15,29,7,36,6
17704,10.0,70,82,71,78,17
17705,10.0,13,65,6,51,68
17706,10.0,56,62,72,71,60
17707,10.0,51,38,83,42,68
17708,10.0,19,80,12,37,18
17709,10.0,61,67,98,49,49
17710,10.0,15,29,19,20,78
17711,10.0,11,76,85,59,51
17712,10.0,62,95,9,49,64
17713,10.0,14,34,73,41,95
17714,10.0,40,1,10,15,14
17715,10.0,55,37,46,95,56
17716,10.0,56,49,41,33,18
17717,10.0,5,46,61,54,81
17718,10.0,24,41,62,57,8
17719,10.0,47,18,45,89,12
17720,10.0,37,28,21,49,52
17721,10.0,63,2,89,36,68
17722,10.0,63,50,71,18,11
17723,10.0,2,25,40,58,11
17724,10.0,87,60,4,12,87
17725,10.0,45,40,37,31,24
17726,10.0,77,15,62,4,29
17727,10.0,2,67,37,89,89
17728,10.0,49,59,71,19,86
17729,10.0,19,27,65,49,1
17730,10.0,2,11,73,39,83
17731,10.0,31,63,10,82,12
17732,10.0,10,60,55,33,24
17733,10.0,71,12,42,32,95
17734,10.0,63,83,79,10,25
17735,10.0,13,83,24,20,71
17736,10.0,47,75,17,34,42
17737,10.0,45,91,24,6,92
17738,10.0,38,77,89,87,7
17739,10.0,72,2,49,18,60
17740,10.0,58,66,46,10,88
17741,10.0,61,11,69,98,68
17742,10.0,31,81,97,93,33
17743,10.0,74,83,62,83,55
17744,10.0,51,24,76,95,16
17745,10.0,59,28,65,76,19
17746,10.0,62,63,93,62,97
17747,10.0,37,91,48,98,70
17748,10.0,93,84,9,22,55
17749,10.0,15,29,31,41,79
17750,10.0,47,26,89,43,47
17751,10.0,8,70,51,13,97
17752,10.0,85,15,3,5,53
17753,10.0,95,30,45,15,40
17754,10.0,56,13,67,46,80
17755,10.0,12,62,81,75,73
17756,10.0,53,33,25,32,13
17757,10.0,25,45,45,30,87
17758,10.0,22,20,53,1,65
17759,10.0,86,96,76,54,92
17760,10.0,61,44,1,96,77
17761,10.0,54,76,41,47,74
17762,10.0,7,76,74,44,83
17763,10.0,35,70,84,40,18
17764,10.0,1,49,6,25,30
17765,10.0,64,72,55,15,67
17766,10.0,13,33,93,54,53
17767,10.0,35,21,93,58,68
17768,10.0,96,76,28,18,12
17769,10.0,21,39,12,94,30
17770,10.0,75,95,66,84,23
17771,10.0,83,80,7,37,81
17772,10.0,51,66,8,81,66
17773,10.0,39,47,14,5,40
17774,10.0,31,20,22,50,24
17775,10.0,54,22,30,81,63
17776,10.0,86,29,32,65,72
17777,10.0,10,71,81,10,34
17778,10.0,52,79,50,50,93
17779,10.0,89,61,63,31,69
17780,10.0,84,75,64,57,3
17781,10.0,5,28,23,30,69
17782,10.0,4,82,83,54,62
17783,10.0,41,79,82,26,92
17784,10.0,33,42,88,27,73
17785,10.0,56,55,20,30,8
17786,10.0,18,6,8,75,64
17787,10.0,8,62,67,49,54
17788,10.0,15,4,24,80,25
17789,10.0,16,47,22,36,50
17790,10.0,64,23,24,53,3
17791,10.0,92,28,10,23,34
17792,10.0,80,44,85,7,29
17793,10.0,72,34,61,20,57
17794,10.0,87,33,51,97,97
17795,10.0,45,33,31,51,88
17796,10.0,33,79,59,26,42
17797,10.0,16,86,48,13,12
17798,10.0,64,48,28,55,8
17799,10.0,18,64,55,98,28
17800,10.0,18,65,93,32,75
17801,10.0,20,61,90,54,45
17802,10.0,80,19,85,9,28
17803,10.0,70,35,62,54,24
17804,10.0,83,43,8,25,92
17805,10.0,40,37,8,51,37
17806,10.0,97,26,97,71,9
17807,10.0,43,12,68,71,40
