,demand,p1,p2,p3,p4,p5
42510,10.0,5,55,26,31,86
42511,10.0,57,60,72,91,87
42512,10.0,21,16,30,74,20
42513,10.0,55,26,28,36,86
42514,10.0,26,18,53,98,21
42515,10.0,25,20,23,33,14
42516,10.0,3,77,75,73,49
42517,10.0,54,80,54,88,47
42518,10.0,8,80,67,48,62
42519,10.0,64,7,67,84,25
42520,10.0,60,40,22,91,42
42521,10.0,49,30,88,69,55
42522,10.0,25,54,59,37,9
42523,10.0,25,97,49,34,67
42524,10.0,37,1,64,62,76
42525,10.0,83,45,61,78,34
42526,10.0,96,63,18,48,9
42527,10.0,55,89,60,29,65
42528,10.0,69,72,17,95,8
42529,10.0,31,77,98,59,57
42530,10.0,72,60,85,26,73
42531,10.0,95,18,72,92,92
42532,10.0,48,20,64,63,23
42533,10.0,83,38,70,77,15
42534,10.0,49,50,53,29,75
42535,10.0,92,42,16,73,88
42536,10.0,72,42,27,13,5
42537,10.0,22,31,88,29,26
42538,10.0,64,91,98,18,58
42539,10.0,26,15,10,66,33
42540,10.0,70,64,11,33,51
42541,10.0,21,84,56,18,82
42542,10.0,69,13,31,5,87
42543,10.0,83,84,82,98,17
42544,10.0,43,61,79,98,6
42545,10.0,66,79,14,41,26
42546,10.0,15,57,39,21,72
42547,10.0,2,38,13,9,88
42548,10.0,61,8,4,20,94
42549,10.0,2,66,74,30,20
42550,10.0,44,57,36,51,11
42551,10.0,91,76,29,76,83
42552,10.0,25,27,27,1,24
42553,10.0,27,71,97,5,72
42554,10.0,15,27,8,8,62
42555,10.0,82,18,25,24,50
42556,10.0,84,26,79,53,18
42557,10.0,94,98,27,45,56
42558,10.0,73,83,21,66,77
42559,10.0,37,33,24,91,96
42560,10.0,58,47,61,47,8
42561,10.0,71,10,35,72,44
42562,10.0,93,55,15,87,93
42563,10.0,30,25,48,75,91
42564,10.0,80,48,2,56,92
42565,10.0,61,77,12,21,59
42566,10.0,57,64,79,22,38
42567,10.0,59,92,79,29,8
42568,10.0,71,51,86,29,71
42569,10.0,95,43,69,47,79
42570,10.0,86,97,70,18,77
42571,10.0,85,44,81,16,28
42572,10.0,31,6,51,49,5
42573,10.0,32,28,21,66,9
42574,10.0,23,7,62,90,6
42575,10.0,16,21,75,34,15
42576,10.0,64,33,90,81,15
42577,10.0,81,89,65,87,7
42578,10.0,32,41,66,44,63
42579,10.0,33,13,11,29,70
42580,10.0,76,67,28,10,97
42581,10.0,82,61,3,59,64
42582,10.0,64,58,75,37,43
42583,10.0,31,45,41,52,79
42584,10.0,54,53,92,33,86
42585,10.0,73,11,95,64,17
42586,10.0,51,22,25,95,57
42587,10.0,1,43,85,86,97
42588,10.0,84,70,25,66,5
42589,10.0,50,89,29,81,88
42590,10.0,83,55,63,27,51
42591,10.0,77,69,11,64,88
42592,10.0,93,72,3,90,72
42593,10.0,80,94,78,98,88
42594,10.0,77,49,2,36,69
42595,10.0,40,94,16,93,10
42596,10.0,88,11,47,54,73
42597,10.0,62,23,71,56,23
42598,10.0,9,8,75,20,7
42599,10.0,24,41,41,56,86
42600,10.0,95,98,64,64,19
42601,10.0,54,12,90,98,97
42602,10.0,8,53,12,87,68
42603,10.0,3,71,55,45,57
42604,10.0,24,4,10,72,91
42605,10.0,27,11,98,77,47
42606,10.0,20,36,62,66,53
42607,10.0,26,88,42,6,76
42608,10.0,16,75,15,48,79
42609,10.0,77,11,44,5,92
42610,10.0,52,8,87,25,17
42611,10.0,46,75,62,90,37
42612,10.0,93,4,12,69,79
42613,10.0,86,58,21,88,93
42614,10.0,75,45,54,7,64
42615,10.0,1,76,4,17,28
42616,10.0,34,79,90,86,96
42617,10.0,62,16,4,25,13
42618,10.0,39,52,22,88,68
42619,10.0,29,66,16,85,90
42620,10.0,68,28,49,49,49
42621,10.0,66,1,84,98,94
42622,10.0,94,4,43,90,97
42623,10.0,52,43,76,67,46
42624,10.0,47,29,37,94,63
42625,10.0,81,53,83,27,59
42626,10.0,70,60,5,43,55
42627,10.0,45,79,42,91,97
42628,10.0,76,17,78,91,52
42629,10.0,47,6,60,78,92
42630,10.0,69,47,86,6,46
42631,10.0,22,90,2,6,43
42632,10.0,96,74,91,45,96
42633,10.0,23,1,96,70,95
42634,10.0,59,6,10,41,36
42635,10.0,82,85,12,43,68
42636,10.0,3,7,34,19,53
42637,10.0,89,59,29,24,21
42638,10.0,21,60,33,2,84
42639,10.0,4,50,11,47,5
42640,10.0,7,47,73,79,19
42641,10.0,86,41,11,54,84
42642,10.0,55,1,11,2,53
42643,10.0,60,2,78,51,9
42644,10.0,97,8,42,55,24
42645,10.0,28,69,10,1,34
42646,10.0,67,84,69,68,15
42647,10.0,91,37,78,73,29
42648,10.0,83,64,96,29,47
42649,10.0,39,29,44,29,63
42650,10.0,5,78,68,3,22
42651,10.0,79,34,39,43,22
42652,10.0,26,38,93,54,61
42653,10.0,27,50,54,8,27
42654,10.0,42,38,92,84,58
42655,10.0,43,46,91,97,4
42656,10.0,5,34,83,52,54
42657,10.0,45,52,8,62,97
42658,10.0,83,67,24,41,4
42659,10.0,44,81,93,13,82
42660,10.0,83,64,66,85,12
42661,10.0,24,85,60,5,77
42662,10.0,85,10,33,73,98
42663,10.0,61,54,15,7,68
42664,10.0,37,89,27,85,16
42665,10.0,95,98,33,86,95
42666,10.0,28,23,30,43,61
42667,10.0,87,49,18,52,76
42668,10.0,22,30,46,10,38
42669,10.0,76,33,45,58,37
42670,10.0,78,44,96,96,12
42671,10.0,18,54,39,40,40
42672,10.0,59,78,44,59,54
42673,10.0,81,70,55,58,52
42674,10.0,15,59,44,64,55
42675,10.0,35,75,89,88,97
42676,10.0,81,14,17,26,12
42677,10.0,60,13,21,69,94
42678,10.0,66,43,19,42,34
42679,10.0,33,54,54,74,92
42680,10.0,6,79,85,7,2
42681,10.0,65,82,47,36,7
42682,10.0,12,52,17,77,5
42683,10.0,6,42,45,7,57
42684,10.0,79,5,63,21,15
42685,10.0,16,41,73,9,21
42686,10.0,67,12,80,4,58
42687,10.0,72,85,78,73,88
42688,10.0,66,33,10,25,62
42689,10.0,10,94,11,92,45
42690,10.0,74,77,65,44,80
42691,10.0,75,52,58,60,49
42692,10.0,45,93,85,50,84
42693,10.0,34,18,83,66,91
42694,10.0,35,96,89,60,40
42695,10.0,8,19,84,79,15
42696,10.0,18,47,2,53,19
42697,10.0,61,98,81,61,9
42698,10.0,41,44,49,13,16
42699,10.0,78,76,30,44,2
42700,10.0,66,36,46,37,75
42701,10.0,51,56,62,12,12
42702,10.0,28,41,29,23,89
42703,10.0,24,42,39,81,20
42704,10.0,16,37,40,41,40
42705,10.0,13,36,72,91,77
42706,10.0,72,25,10,31,25
42707,10.0,20,14,23,39,87
42708,10.0,96,86,46,27,83
42709,10.0,96,97,33,56,65
42710,10.0,18,32,80,90,77
42711,10.0,60,35,48,16,52
42712,10.0,67,87,42,85,37
42713,10.0,54,48,13,11,92
42714,10.0,45,20,3,69,34
42715,10.0,79,79,61,26,39
42716,10.0,9,53,12,69,11
42717,10.0,63,43,61,94,30
42718,10.0,91,94,44,33,95
42719,10.0,81,66,65,93,54
42720,10.0,71,52,2,53,65
42721,10.0,88,92,26,27,18
42722,10.0,87,3,44,17,97
42723,10.0,61,71,46,1,38
42724,10.0,24,44,97,65,66
42725,10.0,53,37,35,92,70
42726,10.0,36,86,93,24,96
42727,10.0,18,57,86,39,36
42728,10.0,42,49,45,44,15
42729,10.0,10,46,92,20,18
42730,10.0,55,26,53,73,59
42731,10.0,45,38,76,62,53
42732,10.0,43,37,88,48,64
42733,10.0,26,32,26,91,58
42734,10.0,82,57,76,79,96
42735,10.0,2,34,97,23,13
42736,10.0,73,69,25,94,37
42737,10.0,22,74,70,55,89
42738,10.0,92,47,92,74,87
42739,10.0,95,84,69,48,59
42740,10.0,32,66,62,39,50
42741,10.0,76,13,14,73,90
42742,10.0,95,51,84,19,73
42743,10.0,27,27,25,29,82
42744,10.0,15,74,85,78,26
42745,10.0,2,63,47,34,97
42746,10.0,49,55,64,1,37
42747,10.0,47,75,48,29,94
42748,10.0,62,73,54,8,56
42749,10.0,53,3,95,45,33
42750,10.0,64,31,63,4,10
42751,10.0,88,21,37,36,67
42752,10.0,21,4,69,61,52
42753,10.0,30,5,93,71,96
42754,10.0,60,39,83,12,65
42755,10.0,55,41,27,54,52
42756,10.0,66,70,20,97,90
42757,10.0,39,24,55,74,62
42758,10.0,91,77,19,86,42
42759,10.0,1,13,27,91,12
42760,10.0,68,66,55,82,46
42761,10.0,90,11,87,10,90
42762,10.0,39,20,1,48,63
42763,10.0,88,60,27,25,87
42764,10.0,64,87,1,77,57
42765,10.0,3,60,5,6,63
42766,10.0,34,92,17,1,76
42767,10.0,22,40,29,90,30
42768,10.0,19,98,97,22,18
42769,10.0,86,51,7,38,38
42770,10.0,94,29,95,60,13
42771,10.0,51,27,49,19,20
42772,10.0,78,98,57,82,81
42773,10.0,27,13,46,74,37
42774,10.0,90,65,77,14,37
42775,10.0,23,21,56,8,92
42776,10.0,70,35,30,21,45
42777,10.0,62,54,80,18,47
42778,10.0,5,87,91,94,6
42779,10.0,74,75,59,88,88
42780,10.0,76,88,53,91,13
42781,10.0,69,85,83,42,3
42782,10.0,97,5,42,61,77
42783,10.0,71,72,37,1,43
42784,10.0,94,46,83,34,41
42785,10.0,54,8,32,50,36
42786,10.0,55,96,12,50,93
42787,10.0,35,32,40,16,31
42788,10.0,44,17,57,41,51
42789,10.0,33,7,50,19,13
42790,10.0,83,66,75,10,17
42791,10.0,40,87,98,24,72
42792,10.0,33,94,40,22,51
42793,10.0,89,60,85,23,81
42794,10.0,50,39,23,2,23
42795,10.0,81,8,65,65,41
42796,10.0,38,77,48,1,76
42797,10.0,19,93,11,62,9
42798,10.0,82,45,48,27,70
42799,10.0,56,51,79,92,89
42800,10.0,74,16,54,39,38
42801,10.0,84,72,91,92,29
42802,10.0,86,33,44,9,42
42803,10.0,97,26,52,86,50
42804,10.0,26,87,86,77,52
42805,10.0,1,22,13,64,68
42806,10.0,90,65,35,62,10
42807,10.0,57,72,60,45,53
42808,10.0,56,65,97,35,33
42809,10.0,71,5,58,49,73
42810,10.0,19,15,8,62,71
42811,10.0,53,18,8,52,5
42812,10.0,40,30,26,87,83
42813,10.0,43,91,81,66,34
42814,10.0,74,80,63,35,4
42815,10.0,10,7,93,33,53
42816,10.0,77,26,85,11,59
42817,10.0,3,96,54,23,10
42818,10.0,21,27,68,62,92
42819,10.0,61,29,28,40,10
42820,10.0,51,41,9,10,29
42821,10.0,40,35,97,48,8
42822,10.0,62,60,79,61,19
42823,10.0,94,13,92,25,97
42824,10.0,33,90,67,98,94
42825,10.0,10,17,1,31,74
42826,10.0,75,6,91,32,45
42827,10.0,79,51,77,43,72
42828,10.0,73,98,51,77,12
42829,10.0,66,55,29,12,47
42830,10.0,76,32,73,85,94
42831,10.0,80,22,60,50,24
42832,10.0,5,70,79,88,71
42833,10.0,34,98,29,19,32
42834,10.0,15,48,48,12,75
42835,10.0,96,82,76,43,74
42836,10.0,77,34,3,93,10
42837,10.0,1,55,5,48,8
42838,10.0,32,32,77,47,73
42839,10.0,20,69,15,36,36
42840,10.0,15,55,5,23,35
42841,10.0,75,2,17,24,84
42842,10.0,20,50,93,44,91
42843,10.0,33,24,35,25,10
42844,10.0,78,54,47,95,71
42845,10.0,84,40,68,49,44
42846,10.0,20,60,86,94,24
42847,10.0,73,27,70,52,86
42848,10.0,41,52,75,68,24
42849,10.0,58,2,10,70,7
42850,10.0,36,90,12,97,19
42851,10.0,15,28,81,29,25
42852,10.0,84,75,12,73,7
42853,10.0,82,55,23,85,71
42854,10.0,28,49,84,39,86
42855,10.0,3,66,92,76,89
42856,10.0,41,63,87,64,40
42857,10.0,75,7,31,75,18
42858,10.0,46,90,95,36,86
42859,10.0,83,87,37,3,38
42860,10.0,57,27,84,2,37
42861,10.0,73,56,34,55,45
42862,10.0,78,53,63,44,57
42863,10.0,90,2,89,12,80
42864,10.0,4,28,33,1,40
42865,10.0,14,51,63,30,74
42866,10.0,20,19,35,37,52
42867,10.0,46,66,35,43,40
42868,10.0,71,79,79,91,32
42869,10.0,66,93,31,25,94
42870,10.0,22,47,64,83,33
42871,10.0,58,43,23,74,31
42872,10.0,3,87,17,61,60
42873,10.0,4,65,37,57,63
42874,10.0,17,47,63,90,29
42875,10.0,86,43,51,80,15
42876,10.0,70,58,42,70,40
42877,10.0,57,84,68,32,89
42878,10.0,16,1,32,28,77
42879,10.0,24,74,70,36,55
42880,10.0,61,42,18,73,6
42881,10.0,55,64,80,62,62
42882,10.0,33,63,43,44,57
42883,10.0,84,79,32,57,28
42884,10.0,53,31,75,25,9
42885,10.0,40,36,51,56,39
42886,10.0,57,36,77,1,38
42887,10.0,5,27,12,38,31
42888,10.0,89,2,97,74,54
42889,10.0,62,88,55,51,85
42890,10.0,70,79,11,85,8
42891,10.0,87,12,32,41,70
42892,10.0,36,18,21,24,18
42893,10.0,19,36,31,89,31
42894,10.0,8,83,7,70,92
42895,10.0,68,48,72,98,72
42896,10.0,67,43,39,96,28
42897,10.0,22,31,17,91,25
42898,10.0,18,63,60,55,21
42899,10.0,25,90,29,6,60
42900,10.0,46,68,70,11,67
42901,10.0,50,15,4,51,31
42902,10.0,12,32,48,77,21
42903,10.0,90,30,11,93,65
42904,10.0,76,8,8,56,30
42905,10.0,50,60,37,37,39
42906,10.0,11,90,37,30,13
42907,10.0,93,90,84,94,66
42908,10.0,65,68,27,86,52
42909,10.0,12,70,11,37,27
42910,10.0,77,1,97,56,25
42911,10.0,49,28,68,57,51
42912,10.0,49,27,32,80,67
42913,10.0,60,6,61,22,21
42914,10.0,80,63,44,1,39
42915,10.0,52,9,26,52,71
42916,10.0,10,47,75,72,13
42917,10.0,28,10,42,39,97
42918,10.0,23,20,67,95,50
42919,10.0,97,32,63,75,82
42920,10.0,48,85,41,17,71
42921,10.0,73,53,8,40,78
42922,10.0,72,3,58,44,65
42923,10.0,97,34,30,11,63
42924,10.0,1,59,94,97,12
42925,10.0,46,71,27,14,21
42926,10.0,34,39,62,51,11
42927,10.0,35,4,29,38,4
42928,10.0,23,21,26,44,73
42929,10.0,82,10,10,4,18
42930,10.0,11,62,85,67,18
42931,10.0,9,95,45,93,60
42932,10.0,79,44,16,57,85
42933,10.0,58,95,23,77,33
42934,10.0,48,4,51,94,20
42935,10.0,74,8,74,98,42
42936,10.0,74,52,40,42,80
42937,10.0,65,50,22,1,65
42938,10.0,73,79,6,9,8
42939,10.0,86,11,77,81,52
42940,10.0,70,80,48,14,1
42941,10.0,50,10,66,22,88
42942,10.0,22,15,3,87,78
42943,10.0,84,12,26,53,59
42944,10.0,81,13,90,60,1
42945,10.0,60,83,91,12,98
42946,10.0,5,54,8,9,14
42947,10.0,3,43,98,48,48
42948,10.0,27,67,24,64,77
42949,10.0,90,10,23,61,15
42950,10.0,97,53,21,63,20
42951,10.0,73,12,46,63,31
42952,10.0,87,37,61,89,75
42953,10.0,57,87,98,61,31
42954,10.0,14,86,12,17,29
42955,10.0,81,45,54,42,68
42956,10.0,80,48,53,64,60
42957,10.0,59,63,7,94,59
42958,10.0,19,87,35,71,18
42959,10.0,6,58,72,15,15
42960,10.0,56,13,48,81,6
42961,10.0,72,67,7,78,2
42962,10.0,60,86,85,91,63
42963,10.0,28,97,49,71,15
42964,10.0,96,24,81,89,1
42965,10.0,55,69,69,34,7
42966,10.0,83,1,35,86,18
42967,10.0,1,40,73,67,5
42968,10.0,19,5,17,10,66
42969,10.0,1,97,33,85,46
42970,10.0,16,81,32,79,90
42971,10.0,73,93,60,81,6
42972,10.0,38,52,32,23,91
42973,10.0,81,40,97,19,85
42974,10.0,85,1,31,75,71
42975,10.0,32,61,20,90,89
42976,10.0,77,69,82,82,69
42977,10.0,25,64,88,54,6
42978,10.0,5,49,78,94,98
42979,10.0,33,92,6,4,87
42980,10.0,14,17,25,96,15
42981,10.0,10,59,47,88,92
42982,10.0,94,49,39,4,42
42983,10.0,2,98,51,38,43
42984,10.0,51,90,78,92,49
42985,10.0,55,75,17,63,25
42986,10.0,43,85,42,52,3
42987,10.0,57,88,93,60,83
42988,10.0,77,71,29,10,82
42989,10.0,12,77,47,61,80
42990,10.0,69,31,63,23,17
42991,10.0,30,81,13,53,48
42992,10.0,73,76,36,35,54
42993,10.0,75,93,61,32,21
42994,10.0,28,1,92,75,25
42995,10.0,96,67,56,64,62
42996,10.0,28,38,89,34,29
42997,10.0,63,60,71,26,48
42998,10.0,79,3,91,84,44
42999,10.0,63,85,85,47,82
43000,10.0,82,40,62,7,6
43001,10.0,9,82,63,16,79
43002,10.0,88,5,13,42,53
43003,10.0,72,63,52,67,76
43004,10.0,65,53,12,24,64
43005,10.0,78,58,44,77,8
43006,10.0,73,19,26,52,58
43007,10.0,31,83,16,68,15
43008,10.0,81,43,79,44,2
43009,10.0,32,74,43,92,45
43010,10.0,78,50,74,71,13
43011,10.0,35,79,31,1,86
43012,10.0,58,68,36,78,43
43013,10.0,69,91,21,48,48
43014,10.0,34,90,53,16,13
43015,10.0,5,89,67,72,70
43016,10.0,48,79,6,55,3
43017,10.0,17,75,96,17,65
43018,10.0,44,26,40,23,92
43019,10.0,58,41,8,13,4
43020,10.0,73,89,74,44,70
43021,10.0,19,62,77,51,79
43022,10.0,62,12,25,47,4
43023,10.0,37,24,89,43,54
43024,10.0,30,19,35,91,79
43025,10.0,16,64,28,29,2
43026,10.0,37,1,56,38,30
43027,10.0,65,18,98,77,34
43028,10.0,3,57,29,75,18
43029,10.0,63,15,10,43,67
43030,10.0,82,62,98,87,67
43031,10.0,4,60,95,42,41
43032,10.0,48,39,80,34,46
43033,10.0,75,30,95,12,71
43034,10.0,4,56,91,4,40
43035,10.0,36,45,69,1,75
43036,10.0,21,16,83,80,95
43037,10.0,95,1,78,94,9
43038,10.0,40,94,76,20,76
43039,10.0,43,10,14,31,67
43040,10.0,45,35,51,11,21
43041,10.0,57,40,58,97,79
43042,10.0,54,5,85,13,34
43043,10.0,59,7,14,23,25
43044,10.0,60,28,70,50,66
43045,10.0,46,76,24,46,70
43046,10.0,9,88,87,83,74
43047,10.0,70,95,53,89,39
43048,10.0,29,49,85,23,39
43049,10.0,9,30,58,68,17
43050,10.0,55,24,44,96,14
43051,10.0,1,60,38,27,86
43052,10.0,2,10,35,79,13
43053,10.0,11,16,28,57,72
43054,10.0,78,59,84,30,58
43055,10.0,46,11,61,3,88
43056,10.0,92,3,27,51,47
43057,10.0,43,87,19,87,44
43058,10.0,55,42,27,70,66
43059,10.0,50,89,90,36,71
43060,10.0,90,47,21,42,76
43061,10.0,53,86,14,60,17
43062,10.0,56,47,61,25,7
43063,10.0,69,79,90,83,57
43064,10.0,56,36,55,83,43
43065,10.0,4,91,81,35,30
43066,10.0,14,75,58,2,29
43067,10.0,71,21,21,38,49
43068,10.0,19,27,50,95,23
43069,10.0,79,26,5,67,1
43070,10.0,73,18,59,92,19
43071,10.0,69,89,63,15,47
43072,10.0,92,30,44,19,97
43073,10.0,70,7,40,68,42
43074,10.0,32,26,28,77,31
43075,10.0,3,8,84,64,8
43076,10.0,80,12,93,64,79
43077,10.0,91,4,34,25,19
43078,10.0,42,43,24,96,2
43079,10.0,71,21,24,85,72
43080,10.0,40,31,84,76,41
43081,10.0,63,86,68,42,4
43082,10.0,46,93,45,82,28
43083,10.0,64,35,73,58,70
43084,10.0,17,46,2,84,9
43085,10.0,79,69,36,45,41
43086,10.0,45,18,84,65,75
43087,10.0,66,70,79,49,65
43088,10.0,5,88,77,98,65
43089,10.0,63,86,67,49,82
43090,10.0,15,29,51,61,17
43091,10.0,5,73,30,70,8
43092,10.0,2,77,23,3,38
43093,10.0,86,44,36,5,41
43094,10.0,8,30,82,23,37
43095,10.0,55,45,61,60,69
43096,10.0,28,94,86,78,98
43097,10.0,83,40,69,75,37
43098,10.0,53,84,4,63,10
43099,10.0,46,35,57,59,59
43100,10.0,79,82,39,10,84
43101,10.0,24,40,78,82,41
43102,10.0,33,26,70,27,74
43103,10.0,44,73,58,45,71
43104,10.0,70,6,30,39,21
43105,10.0,39,10,53,55,67
43106,10.0,12,30,62,46,51
43107,10.0,85,85,65,55,82
43108,10.0,17,15,21,42,71
43109,10.0,59,78,52,32,89
43110,10.0,35,58,91,23,48
43111,10.0,30,95,26,26,26
43112,10.0,22,12,37,94,85
43113,10.0,96,43,40,19,33
43114,10.0,68,90,36,19,47
43115,10.0,58,14,86,91,88
43116,10.0,77,71,38,65,72
43117,10.0,11,38,33,5,45
43118,10.0,6,42,92,34,90
43119,10.0,55,36,64,19,3
43120,10.0,21,92,13,87,35
43121,10.0,34,40,24,48,95
43122,10.0,97,16,97,94,84
43123,10.0,54,89,17,79,86
43124,10.0,49,96,14,19,96
43125,10.0,42,8,18,66,37
43126,10.0,61,89,3,86,79
43127,10.0,6,76,48,5,9
43128,10.0,83,45,60,25,5
43129,10.0,48,36,67,27,92
43130,10.0,88,40,82,1,11
43131,10.0,77,93,44,90,19
43132,10.0,75,51,1,72,35
43133,10.0,69,11,26,80,55
43134,10.0,94,94,89,51,2
43135,10.0,4,36,22,53,65
43136,10.0,13,69,74,14,67
43137,10.0,73,12,49,26,53
43138,10.0,41,22,17,71,96
43139,10.0,50,59,38,87,13
43140,10.0,97,40,42,61,22
43141,10.0,38,91,76,38,21
43142,10.0,21,78,68,21,52
43143,10.0,83,38,4,5,17
43144,10.0,46,88,27,48,12
43145,10.0,14,69,45,55,68
43146,10.0,73,44,69,11,86
43147,10.0,23,53,80,78,86
43148,10.0,28,41,15,19,77
43149,10.0,14,81,36,61,61
43150,10.0,59,68,56,48,27
43151,10.0,83,48,6,95,82
43152,10.0,77,25,23,49,95
43153,10.0,23,85,18,33,43
43154,10.0,86,15,31,1,16
43155,10.0,49,29,82,83,89
43156,10.0,49,39,44,85,2
43157,10.0,65,48,9,57,96
43158,10.0,83,86,96,98,13
43159,10.0,63,35,14,68,26
43160,10.0,40,51,94,1,15
43161,10.0,93,8,4,3,5
43162,10.0,42,60,92,8,18
43163,10.0,85,76,69,51,13
43164,10.0,28,59,25,43,93
43165,10.0,66,76,36,53,22
43166,10.0,35,98,88,67,51
43167,10.0,10,13,73,9,90
43168,10.0,36,46,1,12,52
43169,10.0,4,82,41,13,48
43170,10.0,43,18,81,76,6
43171,10.0,73,66,22,93,55
43172,10.0,89,19,46,42,21
43173,10.0,98,74,71,42,72
43174,10.0,50,23,88,29,5
43175,10.0,2,95,71,15,34
43176,10.0,50,82,37,62,55
43177,10.0,62,91,55,17,72
43178,10.0,55,80,72,60,93
43179,10.0,78,13,74,3,60
43180,10.0,7,34,54,86,56
43181,10.0,19,75,59,63,25
43182,10.0,21,92,77,91,69
43183,10.0,4,17,33,93,87
43184,10.0,16,6,82,36,64
43185,10.0,10,85,69,48,22
43186,10.0,22,14,16,81,56
43187,10.0,51,59,84,88,27
43188,10.0,84,93,33,12,52
43189,10.0,1,48,29,29,16
43190,10.0,57,63,97,25,97
43191,10.0,49,13,97,78,76
43192,10.0,34,85,73,87,96
43193,10.0,2,66,75,92,9
43194,10.0,67,65,82,13,46
43195,10.0,37,63,62,98,72
43196,10.0,20,74,39,16,66
43197,10.0,71,39,24,38,64
43198,10.0,86,58,3,89,19
43199,10.0,84,4,74,97,68
43200,10.0,32,67,44,69,57
43201,10.0,56,31,41,76,78
43202,10.0,92,21,90,29,56
43203,10.0,4,44,17,68,29
43204,10.0,46,54,80,95,83
43205,10.0,5,2,6,3,74
43206,10.0,82,87,94,29,28
43207,10.0,24,26,39,43,15
43208,10.0,74,38,36,82,81
43209,10.0,4,52,22,74,75
43210,10.0,91,20,35,86,54
43211,10.0,10,39,62,16,52
43212,10.0,63,98,66,38,4
43213,10.0,77,71,65,90,51
43214,10.0,14,80,45,46,45
43215,10.0,97,57,44,31,79
43216,10.0,68,33,42,85,59
43217,10.0,74,73,80,11,55
43218,10.0,71,74,88,76,55
43219,10.0,44,21,34,67,22
43220,10.0,76,98,82,11,87
43221,10.0,12,38,87,45,75
43222,10.0,95,34,51,48,42
43223,10.0,9,48,5,15,49
43224,10.0,24,67,11,81,55
43225,10.0,33,57,87,40,2
43226,10.0,2,41,14,15,38
43227,10.0,44,22,91,39,47
43228,10.0,6,57,6,16,50
43229,10.0,12,2,85,76,68
43230,10.0,46,49,43,84,41
43231,10.0,14,89,93,3,53
43232,10.0,77,40,87,93,2
43233,10.0,17,87,98,21,41
43234,10.0,11,50,87,43,55
43235,10.0,20,37,21,22,67
43236,10.0,12,73,23,90,41
43237,10.0,4,46,75,7,5
43238,10.0,53,95,1,42,91
43239,10.0,49,68,23,15,18
43240,10.0,7,53,10,42,36
43241,10.0,9,16,80,12,46
43242,10.0,73,12,39,75,84
43243,10.0,16,8,12,92,51
43244,10.0,12,56,63,78,88
43245,10.0,10,6,89,4,14
43246,10.0,79,85,63,95,16
43247,10.0,47,12,86,31,65
43248,10.0,2,49,97,53,77
43249,10.0,59,46,18,62,38
43250,10.0,21,45,46,68,34
43251,10.0,20,32,34,50,34
43252,10.0,36,29,19,23,17
43253,10.0,27,58,76,24,28
43254,10.0,52,51,37,75,30
43255,10.0,85,73,51,40,47
43256,10.0,79,49,24,77,4
43257,10.0,89,34,32,96,76
43258,10.0,93,68,25,59,96
43259,10.0,87,45,38,40,94
43260,10.0,25,23,23,83,43
43261,10.0,9,16,74,83,91
43262,10.0,36,85,97,70,20
43263,10.0,59,55,98,25,56
43264,10.0,22,74,93,95,21
43265,10.0,49,65,36,33,8
43266,10.0,89,65,60,5,97
43267,10.0,14,42,82,69,1
43268,10.0,92,95,97,83,18
43269,10.0,90,45,71,67,56
43270,10.0,8,17,82,74,44
43271,10.0,93,39,88,10,7
43272,10.0,64,45,90,89,68
43273,10.0,25,47,37,32,42
43274,10.0,63,42,93,55,42
43275,10.0,21,89,8,11,19
43276,10.0,97,46,63,89,98
43277,10.0,29,23,87,46,54
43278,10.0,16,69,17,45,98
43279,10.0,12,11,36,6,37
43280,10.0,65,72,4,45,22
43281,10.0,62,92,30,58,30
43282,10.0,85,77,40,49,81
43283,10.0,21,88,35,51,41
43284,10.0,95,92,43,56,55
43285,10.0,30,57,27,12,20
43286,10.0,81,82,72,84,60
43287,10.0,19,48,42,25,4
43288,10.0,96,61,91,54,92
43289,10.0,72,62,12,77,71
43290,10.0,76,1,52,97,11
43291,10.0,30,5,51,40,1
43292,10.0,92,51,15,85,68
43293,10.0,67,52,53,64,37
43294,10.0,27,12,40,71,29
43295,10.0,47,12,88,5,46
43296,10.0,45,27,16,97,66
43297,10.0,79,42,62,97,25
43298,10.0,83,7,93,29,9
43299,10.0,56,97,20,88,89
43300,10.0,14,49,48,2,65
43301,10.0,81,25,71,4,58
43302,10.0,80,26,28,15,50
43303,10.0,63,7,50,73,26
43304,10.0,3,86,83,68,1
43305,10.0,52,87,32,95,98
43306,10.0,72,93,23,72,29
43307,10.0,73,44,55,22,64
43308,10.0,52,45,61,17,72
43309,10.0,69,13,9,98,93
43310,10.0,14,82,25,39,66
43311,10.0,85,69,64,55,61
43312,10.0,89,60,55,77,72
43313,10.0,89,73,65,46,35
43314,10.0,91,37,41,59,48
43315,10.0,25,7,17,97,50
43316,10.0,83,69,92,23,59
43317,10.0,62,48,29,55,65
43318,10.0,18,78,18,55,17
43319,10.0,36,31,69,8,16
43320,10.0,24,80,35,91,21
43321,10.0,64,15,41,49,1
43322,10.0,90,64,44,32,62
43323,10.0,75,64,90,59,42
43324,10.0,46,25,56,83,94
43325,10.0,31,3,24,81,44
43326,10.0,61,23,47,51,61
43327,10.0,64,97,2,54,33
43328,10.0,91,59,43,77,27
43329,10.0,28,39,68,59,64
43330,10.0,60,95,13,57,62
43331,10.0,33,4,63,79,11
