,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
17675,10.0,20,28,32,98,6,83,18,85,24,75
17676,10.0,73,66,6,8,46,20,53,94,1,46
17677,10.0,93,51,51,7,25,34,89,84,68,90
17678,10.0,96,92,45,51,44,16,29,46,49,15
17679,10.0,47,41,82,19,12,3,80,21,82,32
17680,10.0,20,73,33,2,20,34,93,40,62,96
17681,10.0,90,3,78,24,17,96,27,67,27,85
17682,10.0,14,33,80,76,51,59,17,3,7,93
17683,10.0,87,41,7,19,3,61,98,34,75,18
17684,10.0,65,64,23,36,49,64,63,24,9,73
17685,10.0,8,36,17,64,61,87,22,42,19,71
17686,10.0,31,43,33,87,70,23,29,48,43,10
17687,10.0,59,51,29,46,38,7,70,93,33,22
17688,10.0,34,39,84,4,48,38,78,63,39,98
17689,10.0,44,92,6,85,40,13,62,85,9,65
17690,10.0,18,25,68,46,62,32,24,16,73,56
17691,10.0,73,27,84,26,4,77,25,84,33,34
17692,10.0,73,22,37,71,24,22,10,74,32,45
17693,10.0,40,92,30,94,80,7,60,49,58,53
17694,10.0,52,69,95,52,51,45,9,74,19,91
17695,10.0,50,67,88,98,56,19,5,41,66,18
17696,10.0,33,48,88,12,80,77,41,97,32,31
17697,10.0,9,41,33,95,74,82,58,49,30,85
17698,10.0,54,13,14,18,62,72,78,11,71,59
17699,10.0,47,61,1,45,48,13,44,70,20,50
17700,10.0,59,72,26,84,23,72,25,48,86,48
17701,10.0,79,41,16,87,5,9,52,24,54,81
17702,10.0,13,31,3,68,80,51,93,15,68,12
17703,10.0,48,91,28,97,60,96,30,89,3,56
17704,10.0,25,62,17,34,11,91,55,24,96,82
17705,10.0,54,15,9,58,80,17,90,5,73,31
17706,10.0,89,75,94,55,28,71,58,65,51,16
17707,10.0,76,16,47,35,25,9,43,4,64,71
17708,10.0,22,80,89,50,10,86,54,91,57,30
17709,10.0,52,15,92,17,14,26,84,54,68,9
17710,10.0,56,96,81,33,83,75,72,11,42,89
17711,10.0,76,56,13,74,61,68,84,91,22,63
17712,10.0,67,22,22,31,71,56,20,71,97,86
17713,10.0,33,19,76,72,32,9,20,10,14,6
17714,10.0,7,4,10,43,7,62,14,66,72,77
17715,10.0,89,77,65,82,16,64,29,8,20,13
17716,10.0,33,63,39,70,90,13,7,1,13,83
17717,10.0,26,49,14,24,97,57,31,26,22,66
17718,10.0,66,52,84,57,34,79,73,48,75,83
17719,10.0,15,30,33,13,22,42,91,92,77,70
17720,10.0,23,13,54,9,59,60,23,37,94,39
17721,10.0,48,13,84,95,75,87,39,40,6,27
17722,10.0,86,17,90,56,80,20,78,30,72,69
17723,10.0,9,25,12,83,60,93,2,51,36,20
17724,10.0,71,85,70,75,71,98,96,75,65,26
17725,10.0,52,32,68,36,75,69,1,76,78,35
17726,10.0,97,92,75,73,22,25,4,94,93,63
17727,10.0,82,46,36,14,30,81,50,2,71,9
17728,10.0,21,94,83,68,36,41,69,48,44,3
17729,10.0,80,83,98,49,49,50,38,12,89,26
17730,10.0,86,28,97,16,10,73,62,23,52,94
17731,10.0,6,56,59,8,3,51,43,48,32,68
17732,10.0,72,70,63,86,97,31,47,51,78,29
17733,10.0,53,32,35,40,68,71,19,96,60,95
17734,10.0,2,77,17,25,79,33,49,18,10,62
17735,10.0,27,5,40,38,18,17,15,82,39,17
17736,10.0,46,6,61,22,38,24,45,3,13,33
17737,10.0,30,21,9,25,27,22,29,37,57,76
17738,10.0,94,11,7,49,25,42,93,13,65,18
17739,10.0,61,17,45,6,18,69,36,90,92,71
17740,10.0,47,81,91,16,10,55,15,6,39,24
17741,10.0,23,29,81,64,24,1,54,79,94,20
17742,10.0,20,82,14,86,5,59,39,45,33,21
17743,10.0,63,12,89,94,58,91,26,70,5,68
17744,10.0,34,11,68,5,9,82,65,26,3,95
17745,10.0,51,6,1,61,52,61,63,53,1,53
17746,10.0,88,22,42,88,8,10,85,77,9,94
17747,10.0,84,93,40,82,71,55,84,84,78,22
17748,10.0,8,55,58,56,76,52,74,97,80,69
17749,10.0,84,22,79,82,18,38,71,24,45,88
17750,10.0,66,18,62,4,29,8,81,64,23,2
17751,10.0,30,97,41,17,81,17,83,22,95,20
17752,10.0,89,33,74,29,33,19,44,18,64,46
17753,10.0,6,70,26,6,36,27,74,15,94,25
17754,10.0,15,86,68,34,27,39,6,21,77,60
17755,10.0,19,57,20,54,20,65,49,60,25,61
17756,10.0,90,17,7,15,81,58,93,75,52,43
17757,10.0,82,12,78,57,13,17,3,92,32,56
17758,10.0,4,7,49,57,95,68,30,88,70,8
17759,10.0,78,49,65,44,6,94,67,95,36,72
17760,10.0,95,84,25,9,64,83,25,91,5,53
17761,10.0,20,19,16,93,22,47,40,46,93,34
17762,10.0,75,69,5,3,31,87,81,80,58,38
17763,10.0,60,41,19,15,11,35,26,64,70,3
17764,10.0,25,74,75,46,49,77,84,36,36,57
17765,10.0,89,21,30,39,61,23,96,25,9,58
17766,10.0,74,56,33,68,2,39,69,64,80,11
17767,10.0,60,61,8,5,64,42,60,38,33,47
17768,10.0,72,42,82,20,95,83,50,50,58,40
17769,10.0,86,90,1,62,94,57,95,84,5,92
17770,10.0,94,43,66,55,77,10,48,81,50,31
17771,10.0,97,86,56,67,84,18,98,41,47,69
17772,10.0,7,14,50,59,24,53,93,60,66,28
17773,10.0,62,4,97,43,32,46,87,15,8,23
17774,10.0,47,96,61,84,64,91,60,2,60,4
17775,10.0,7,24,10,38,86,33,49,13,75,97
17776,10.0,96,28,51,88,46,38,14,9,52,8
17777,10.0,55,13,79,32,9,18,47,92,43,94
17778,10.0,87,77,48,91,73,1,28,48,63,87
17779,10.0,20,6,46,88,62,58,72,48,40,83
17780,10.0,4,41,6,17,29,11,15,10,28,91
17781,10.0,32,62,90,49,33,19,30,42,96,94
17782,10.0,27,41,35,83,79,48,91,91,97,95
17783,10.0,24,18,5,49,63,82,87,9,80,91
17784,10.0,10,43,13,88,65,78,96,17,98,28
17785,10.0,36,45,49,38,30,29,68,81,10,79
17786,10.0,45,24,46,23,72,37,79,44,72,35
17787,10.0,61,53,83,69,33,49,38,70,87,48
17788,10.0,30,42,63,47,50,70,39,75,1,60
17789,10.0,89,49,81,71,41,96,73,36,32,78
17790,10.0,10,4,85,47,3,28,44,59,35,4
17791,10.0,96,83,93,90,19,73,20,97,50,32
17792,10.0,95,11,37,62,9,76,11,63,50,32
17793,10.0,53,10,70,74,95,28,3,65,87,91
17794,10.0,24,18,87,37,29,40,25,47,86,14
17795,10.0,8,82,94,82,10,92,16,37,29,13
17796,10.0,7,62,12,66,63,65,79,52,75,23
17797,10.0,53,90,93,95,4,23,23,35,51,88
17798,10.0,77,88,24,31,37,58,77,27,3,29
17799,10.0,63,75,28,28,25,11,49,46,34,97
17800,10.0,96,74,43,84,43,65,4,49,52,26
17801,10.0,55,36,20,43,45,9,47,26,32,61
17802,10.0,84,71,19,62,93,95,69,83,96,50
17803,10.0,79,79,26,98,76,46,1,35,76,87
17804,10.0,83,18,34,78,1,89,62,71,54,26
17805,10.0,70,48,78,96,38,61,12,74,13,68
17806,10.0,73,58,96,38,54,38,33,52,95,27
17807,10.0,68,19,93,33,77,5,89,5,42,91
17808,10.0,42,51,50,89,30,27,48,84,4,75
17809,10.0,52,49,26,76,65,90,83,49,5,49
17810,10.0,70,65,62,90,5,33,83,17,59,18
17811,10.0,21,35,23,70,72,22,23,22,70,14
17812,10.0,86,1,66,94,63,22,40,13,97,28
17813,10.0,38,95,21,84,11,64,56,69,96,17
17814,10.0,10,68,4,13,59,23,94,33,67,36
17815,10.0,36,37,50,59,18,70,49,30,4,68
17816,10.0,10,10,86,47,89,65,34,76,50,17
17817,10.0,89,7,19,44,87,90,59,46,27,50
17818,10.0,36,18,72,66,61,74,64,41,80,82
17819,10.0,69,10,10,80,55,44,48,24,20,76
17820,10.0,70,12,72,97,28,48,57,49,47,61
17821,10.0,59,71,83,58,69,5,82,45,69,31
17822,10.0,69,73,6,6,66,9,77,4,57,22
17823,10.0,41,87,38,86,87,57,81,78,91,42
17824,10.0,15,58,70,19,38,71,2,27,85,7
17825,10.0,74,17,54,16,29,21,13,26,80,15
17826,10.0,23,31,55,14,61,44,35,94,29,27
17827,10.0,86,48,24,22,89,27,25,4,71,7
17828,10.0,60,16,40,8,92,10,97,86,78,79
17829,10.0,58,34,61,57,90,29,33,31,46,27
17830,10.0,17,32,16,38,57,15,8,18,50,23
17831,10.0,20,61,93,58,92,96,61,86,27,61
17832,10.0,81,11,54,35,75,1,46,31,22,29
17833,10.0,39,39,72,57,29,98,4,24,87,89
17834,10.0,12,21,2,69,39,19,12,73,96,20
17835,10.0,59,81,77,86,50,31,72,49,81,11
17836,10.0,97,68,71,42,78,7,51,96,28,71
17837,10.0,43,61,21,37,54,31,93,87,14,24
17838,10.0,91,97,12,31,21,91,92,68,82,56
17839,10.0,59,75,84,18,95,72,66,92,70,85
17840,10.0,87,37,97,80,82,45,97,62,13,62
17841,10.0,3,42,16,69,79,33,83,8,85,44
17842,10.0,53,16,66,37,93,8,86,51,78,50
17843,10.0,96,95,54,44,8,70,93,19,43,12
17844,10.0,81,85,10,72,9,94,85,56,67,49
17845,10.0,89,49,56,60,64,81,46,30,72,26
17846,10.0,94,19,78,13,45,79,44,88,39,95
17847,10.0,41,72,77,43,6,14,49,59,8,33
17848,10.0,84,51,6,15,79,96,61,26,69,23
17849,10.0,89,38,39,32,91,71,91,38,14,95
17850,10.0,82,22,51,77,91,56,3,32,9,46
17851,10.0,64,38,58,38,29,86,73,47,21,49
17852,10.0,29,62,76,29,80,5,72,56,94,21
17853,10.0,34,52,96,75,71,25,71,51,57,51
17854,10.0,38,14,38,26,72,7,88,16,29,43
17855,10.0,15,84,91,94,56,29,32,95,95,74
17856,10.0,60,7,60,20,15,28,37,46,83,35
17857,10.0,67,34,24,46,92,30,44,76,85,22
17858,10.0,86,85,13,6,45,36,1,93,36,36
17859,10.0,94,38,42,55,3,23,96,28,58,46
17860,10.0,35,95,17,63,89,33,90,51,12,40
17861,10.0,57,55,64,16,20,48,32,8,31,27
17862,10.0,59,33,94,24,15,98,82,41,34,40
17863,10.0,31,31,61,66,56,6,82,25,69,19
17864,10.0,35,1,3,55,2,1,98,39,44,19
17865,10.0,62,46,18,87,92,17,11,61,40,93
17866,10.0,9,89,84,55,67,49,38,25,67,16
17867,10.0,49,89,64,24,28,76,29,52,74,61
17868,10.0,43,65,72,38,10,52,40,75,73,71
17869,10.0,75,67,6,45,71,54,40,67,24,76
17870,10.0,97,18,18,85,57,26,17,65,65,97
17871,10.0,97,42,91,85,91,79,72,64,6,63
17872,10.0,69,84,60,47,4,38,48,2,91,19
17873,10.0,69,42,37,68,55,53,84,76,10,53
17874,10.0,1,10,55,73,88,19,79,66,63,95
17875,10.0,75,95,19,71,63,84,35,20,75,78
17876,10.0,93,52,9,92,80,24,30,59,43,67
17877,10.0,51,36,63,79,29,2,56,69,84,98
17878,10.0,37,87,94,6,31,18,71,76,87,85
17879,10.0,77,42,41,30,49,48,28,97,70,96
17880,10.0,65,71,3,56,10,45,16,10,34,14
17881,10.0,36,62,3,75,38,30,93,14,25,87
17882,10.0,98,58,55,82,7,80,88,84,49,3
17883,10.0,6,18,76,1,8,46,55,45,69,61
17884,10.0,48,95,2,22,20,2,30,87,87,84
17885,10.0,13,18,53,53,19,49,20,9,16,51
17886,10.0,61,40,59,95,21,23,42,77,91,82
17887,10.0,73,12,92,47,49,75,8,64,2,22
17888,10.0,74,50,65,91,86,52,48,85,33,16
17889,10.0,15,54,34,16,58,70,84,64,82,71
17890,10.0,37,70,94,86,77,22,37,51,78,81
17891,10.0,1,43,37,26,14,41,19,57,78,25
17892,10.0,11,62,47,34,33,69,26,57,92,3
17893,10.0,19,84,14,16,95,58,78,49,49,34
17894,10.0,92,42,68,9,40,56,87,46,52,33
17895,10.0,40,71,58,62,24,54,74,86,42,4
17896,10.0,29,23,32,86,32,47,5,46,10,81
17897,10.0,38,46,87,64,28,97,13,90,72,33
17898,10.0,71,50,58,33,31,14,17,59,90,98
17899,10.0,2,77,36,22,17,61,82,52,48,44
17900,10.0,26,45,18,42,9,79,89,12,80,62
17901,10.0,8,7,40,38,94,66,56,48,30,80
17902,10.0,73,64,31,44,79,68,4,8,93,96
17903,10.0,75,28,2,16,58,12,8,70,13,90
17904,10.0,28,78,31,13,14,44,13,84,69,52
17905,10.0,73,21,13,36,41,60,72,31,86,71
17906,10.0,15,38,1,88,38,31,37,75,53,24
17907,10.0,86,3,75,5,10,8,69,83,34,44
17908,10.0,15,42,30,22,77,1,46,70,83,4
17909,10.0,96,52,8,16,95,71,59,26,63,80
17910,10.0,39,91,32,4,11,47,67,89,54,14
17911,10.0,75,70,72,97,65,86,38,27,42,1
17912,10.0,40,51,12,39,71,98,2,87,87,41
17913,10.0,38,51,20,91,74,82,11,5,32,52
17914,10.0,69,32,68,10,78,62,10,69,21,79
17915,10.0,8,91,23,31,26,85,54,51,32,98
17916,10.0,56,77,37,62,64,90,79,64,84,91
17917,10.0,74,1,66,90,53,3,27,47,76,22
17918,10.0,74,69,71,59,4,5,45,4,21,61
17919,10.0,88,51,42,87,76,47,34,52,18,40
17920,10.0,53,77,63,80,10,85,81,20,32,37
17921,10.0,28,25,84,28,21,54,44,81,20,5
17922,10.0,22,43,44,4,33,1,5,63,40,82
17923,10.0,47,41,40,37,72,30,78,86,10,39
17924,10.0,37,87,83,65,70,66,20,83,35,13
17925,10.0,98,85,59,24,49,73,19,14,75,29
17926,10.0,33,77,32,83,23,93,12,52,91,85
17927,10.0,51,95,44,48,1,40,16,75,46,57
17928,10.0,89,7,46,30,16,21,42,86,36,90
17929,10.0,54,59,38,38,64,52,6,8,79,4
17930,10.0,26,47,2,63,57,44,85,17,92,41
17931,10.0,69,29,78,52,55,31,62,8,93,88
17932,10.0,92,61,66,63,60,96,97,14,32,77
17933,10.0,94,69,46,6,71,80,48,31,32,54
17934,10.0,39,37,4,79,67,15,87,91,46,60
17935,10.0,77,87,92,76,60,50,27,32,45,63
17936,10.0,19,51,56,81,2,47,66,67,97,90
17937,10.0,23,62,69,51,11,52,6,25,10,27
17938,10.0,29,94,1,10,64,77,62,54,56,41
17939,10.0,59,54,28,40,97,38,75,3,56,10
17940,10.0,41,23,71,37,76,77,23,3,8,19
17941,10.0,49,50,68,64,10,10,63,98,35,31
17942,10.0,51,69,1,50,25,5,59,12,35,82
17943,10.0,89,57,12,31,60,17,65,17,41,66
17944,10.0,44,87,41,52,63,67,98,18,67,67
17945,10.0,54,72,53,88,79,54,79,80,22,89
17946,10.0,55,39,70,74,49,98,97,69,82,17
17947,10.0,12,77,74,77,46,5,21,53,61,63
17948,10.0,85,32,69,56,54,23,77,84,59,26
17949,10.0,4,94,62,72,8,85,70,95,3,27
17950,10.0,94,56,52,64,64,9,92,92,46,70
17951,10.0,16,2,82,30,30,47,68,58,61,72
17952,10.0,70,42,35,27,84,66,30,7,28,9
17953,10.0,47,26,94,27,36,51,18,85,19,47
17954,10.0,3,60,95,71,50,30,97,47,76,52
17955,10.0,95,16,26,55,8,89,5,21,29,43
17956,10.0,43,94,79,10,34,39,98,47,57,22
17957,10.0,88,43,76,82,52,9,76,60,70,61
17958,10.0,86,6,38,67,78,82,23,43,89,57
17959,10.0,94,73,26,78,29,86,18,69,10,96
17960,10.0,81,92,8,3,84,80,65,62,37,76
17961,10.0,27,73,27,51,11,21,3,77,18,8
17962,10.0,1,59,49,25,68,63,60,72,73,57
17963,10.0,7,43,38,42,44,32,47,17,63,8
17964,10.0,85,12,68,26,39,94,67,30,38,62
17965,10.0,25,22,60,53,52,39,63,13,9,56
17966,10.0,65,36,42,68,58,75,84,12,5,42
17967,10.0,23,9,59,40,54,40,20,82,32,69
17968,10.0,62,2,32,4,75,10,84,64,39,67
17969,10.0,86,52,41,34,89,20,32,47,49,45
17970,10.0,48,75,39,97,12,51,45,20,22,8
17971,10.0,34,58,13,24,78,40,19,23,69,61
17972,10.0,57,4,67,26,56,43,92,93,31,78
17973,10.0,38,22,33,70,18,7,17,61,66,16
17974,10.0,18,36,11,92,18,5,75,37,96,57
17975,10.0,18,59,59,55,24,97,70,30,85,74
17976,10.0,55,65,68,27,13,7,83,78,90,40
17977,10.0,97,2,82,57,76,3,69,41,88,20
17978,10.0,46,1,93,48,53,58,3,52,18,76
17979,10.0,56,72,12,31,81,28,7,24,17,82
17980,10.0,48,35,12,23,81,39,75,73,44,40
17981,10.0,78,49,66,44,34,15,23,42,60,90
17982,10.0,63,95,26,40,7,73,23,80,56,72
17983,10.0,32,30,52,64,62,31,51,43,45,33
17984,10.0,58,56,18,63,4,72,19,38,65,7
17985,10.0,56,51,58,39,94,88,57,56,15,56
17986,10.0,2,76,56,61,12,2,8,62,82,32
17987,10.0,22,14,28,1,27,2,30,67,91,44
17988,10.0,18,35,86,42,33,86,53,32,67,77
17989,10.0,52,90,12,32,81,50,43,92,7,26
17990,10.0,37,60,8,69,36,67,40,65,90,65
17991,10.0,83,77,88,19,63,50,38,77,62,45
17992,10.0,32,40,39,57,15,93,59,46,77,85
17993,10.0,25,80,28,39,83,86,31,5,83,66
17994,10.0,59,85,17,55,96,77,19,53,82,68
17995,10.0,30,10,89,81,76,48,34,93,55,93
17996,10.0,11,83,35,83,36,45,68,68,2,22
17997,10.0,35,65,15,84,79,33,45,98,56,14
17998,10.0,7,53,63,56,39,27,35,12,87,77
17999,10.0,94,51,67,97,43,37,13,37,71,61
18000,10.0,74,11,30,77,35,54,32,36,65,29
18001,10.0,49,51,65,8,6,41,53,37,25,48
18002,10.0,79,10,49,98,74,35,62,5,21,71
18003,10.0,66,2,5,76,7,75,46,73,68,65
18004,10.0,30,61,5,50,35,74,8,39,51,68
18005,10.0,28,45,63,48,57,27,61,37,39,50
18006,10.0,52,60,97,46,21,42,67,83,22,63
18007,10.0,98,44,81,23,14,85,36,19,11,12
18008,10.0,91,17,69,16,18,63,60,94,39,42
18009,10.0,43,79,62,89,53,69,92,74,4,72
18010,10.0,15,11,32,25,81,78,14,59,67,39
18011,10.0,69,33,91,86,55,48,15,3,31,89
18012,10.0,78,76,44,67,8,97,6,25,76,72
18013,10.0,71,32,54,71,62,54,83,10,32,16
18014,10.0,68,77,31,39,71,90,53,98,15,5
18015,10.0,47,79,64,40,37,97,18,65,6,66
18016,10.0,16,41,70,61,39,56,71,78,54,19
18017,10.0,80,59,84,8,84,10,8,42,8,95
18018,10.0,45,33,14,85,98,24,61,32,77,76
18019,10.0,92,4,40,97,46,54,48,53,6,5
18020,10.0,4,77,1,40,15,63,95,17,93,90
18021,10.0,84,36,97,76,58,39,5,93,4,39
18022,10.0,87,58,63,95,34,71,71,61,60,22
18023,10.0,45,75,48,77,67,29,65,87,43,27
18024,10.0,45,2,72,78,60,58,19,27,94,52
18025,10.0,85,45,39,70,57,60,96,25,70,93
18026,10.0,75,18,65,39,42,76,80,68,12,95
18027,10.0,21,39,83,80,8,51,16,54,22,87
18028,10.0,6,21,33,2,56,54,3,23,52,7
18029,10.0,66,67,58,28,61,58,26,50,41,54
18030,10.0,33,54,68,68,20,29,62,74,42,80
18031,10.0,22,94,91,36,98,51,63,87,25,9
18032,10.0,48,74,2,20,1,37,65,58,94,97
18033,10.0,85,26,67,8,34,37,56,54,60,95
18034,10.0,91,41,40,64,38,86,45,32,40,29
18035,10.0,96,42,48,47,12,25,74,57,82,43
18036,10.0,92,71,50,88,92,16,19,65,33,48
18037,10.0,89,56,66,37,21,18,67,20,36,60
18038,10.0,28,63,2,93,2,13,71,62,34,46
18039,10.0,42,84,32,69,64,8,21,92,32,35
18040,10.0,89,40,44,69,65,53,89,6,31,20
18041,10.0,95,72,74,50,82,62,85,16,79,52
18042,10.0,41,34,42,12,88,90,21,74,4,76
18043,10.0,29,77,61,86,18,53,52,27,49,21
18044,10.0,17,83,40,61,80,44,30,15,7,12
18045,10.0,53,78,35,72,5,72,60,29,12,93
18046,10.0,95,12,90,8,90,53,11,75,79,90
18047,10.0,47,89,35,43,72,76,56,97,44,18
18048,10.0,13,90,32,54,45,53,54,43,31,24
18049,10.0,43,49,64,34,65,12,30,91,5,29
18050,10.0,95,77,84,81,15,94,94,26,49,8
18051,10.0,81,43,5,29,47,7,18,47,87,86
18052,10.0,20,35,5,87,39,36,56,88,70,90
18053,10.0,57,60,55,22,49,82,69,9,96,11
18054,10.0,32,25,37,87,64,92,65,57,88,93
18055,10.0,77,75,41,15,82,22,58,37,14,68
18056,10.0,49,70,54,72,39,61,74,75,21,23
18057,10.0,75,98,25,26,71,19,29,14,78,6
18058,10.0,94,48,28,32,66,68,25,94,57,4
18059,10.0,21,49,85,74,79,42,84,9,44,17
18060,10.0,91,64,40,61,74,64,9,15,84,72
18061,10.0,67,14,28,75,40,98,68,76,46,84
18062,10.0,63,66,42,59,51,95,3,85,9,90
18063,10.0,48,66,19,64,20,89,91,91,2,85
18064,10.0,65,66,35,77,97,56,79,10,83,86
18065,10.0,43,9,80,98,95,82,38,59,97,27
18066,10.0,50,87,86,88,94,57,74,88,74,53
18067,10.0,89,74,40,72,19,23,62,32,27,16
18068,10.0,81,79,89,13,10,3,26,78,89,64
18069,10.0,15,82,77,80,56,29,18,87,79,57
18070,10.0,63,9,85,22,41,51,14,22,59,66
18071,10.0,30,34,15,72,16,6,43,31,51,94
18072,10.0,62,10,63,89,45,73,35,39,14,86
18073,10.0,40,42,33,5,32,63,11,98,83,86
18074,10.0,41,31,34,89,84,32,67,88,66,54
18075,10.0,6,50,16,27,70,18,9,67,89,75
18076,10.0,69,25,1,18,66,51,27,82,12,60
18077,10.0,25,69,4,74,48,60,50,26,22,85
18078,10.0,15,91,42,3,77,58,10,77,10,91
18079,10.0,49,83,29,88,36,44,22,44,45,29
18080,10.0,96,47,44,85,72,93,69,65,2,36
18081,10.0,71,46,62,69,30,52,56,87,96,59
18082,10.0,8,18,49,20,7,80,46,65,52,5
18083,10.0,19,31,23,21,1,36,90,63,84,84
18084,10.0,77,75,81,53,79,85,65,82,49,30
18085,10.0,24,60,66,33,28,21,71,25,5,33
18086,10.0,92,19,56,19,16,80,12,26,43,90
18087,10.0,53,53,66,25,72,65,25,24,2,41
18088,10.0,81,48,97,31,76,93,29,3,58,9
18089,10.0,43,98,38,4,45,51,64,38,47,78
18090,10.0,31,8,60,8,62,14,60,7,60,41
18091,10.0,23,86,6,12,3,58,75,59,91,12
18092,10.0,1,66,47,2,89,51,89,43,30,35
18093,10.0,74,83,91,88,7,47,27,89,85,88
18094,10.0,92,78,8,66,17,44,44,6,85,98
18095,10.0,70,65,98,46,53,3,10,58,60,31
18096,10.0,57,39,80,90,14,28,94,44,1,48
18097,10.0,7,81,93,73,88,68,10,84,72,39
18098,10.0,88,36,88,7,17,75,51,11,2,63
18099,10.0,56,73,87,32,92,94,76,84,91,50
18100,10.0,46,79,71,8,89,50,60,2,97,53
18101,10.0,39,54,38,46,72,55,83,13,70,74
18102,10.0,22,82,12,58,53,75,18,38,43,43
18103,10.0,16,13,61,63,37,30,80,89,11,79
18104,10.0,70,67,83,29,59,73,15,57,85,21
18105,10.0,19,21,35,98,2,18,45,77,7,61
18106,10.0,18,7,53,39,42,20,56,8,30,93
18107,10.0,11,56,9,96,69,4,29,31,39,31
18108,10.0,92,48,35,90,15,86,96,75,33,35
18109,10.0,47,42,58,63,79,91,16,60,5,3
18110,10.0,22,91,22,27,94,6,89,93,42,11
18111,10.0,31,87,20,98,78,20,97,52,77,91
18112,10.0,74,8,49,80,77,51,31,84,73,98
18113,10.0,47,23,24,32,77,86,14,37,58,33
18114,10.0,83,4,14,6,79,57,88,73,64,32
18115,10.0,59,91,15,10,35,79,21,79,3,48
18116,10.0,41,64,57,54,30,57,87,54,51,74
18117,10.0,13,93,23,27,43,54,62,64,86,24
18118,10.0,55,97,90,33,87,38,79,93,11,7
18119,10.0,6,34,29,94,58,49,36,45,7,57
18120,10.0,86,3,32,21,52,40,86,24,64,35
18121,10.0,70,65,35,76,56,71,84,47,29,31
18122,10.0,70,46,80,13,91,12,51,43,71,19
18123,10.0,85,62,96,97,19,72,44,39,35,82
18124,10.0,78,1,14,55,79,55,55,79,24,83
18125,10.0,75,72,77,77,71,35,24,75,8,27
18126,10.0,3,58,87,94,81,20,96,20,97,22
18127,10.0,37,10,69,74,56,17,22,70,64,74
18128,10.0,10,74,72,93,7,88,6,80,90,73
18129,10.0,85,25,80,65,42,73,89,92,78,4
18130,10.0,51,91,37,87,27,69,25,50,58,40
18131,10.0,50,81,48,75,71,21,27,41,51,52
18132,10.0,50,2,16,34,81,16,11,10,31,22
18133,10.0,37,55,25,67,91,47,39,94,5,67
18134,10.0,66,47,22,86,86,30,35,12,68,4
18135,10.0,81,32,59,77,68,84,65,69,25,41
18136,10.0,32,40,16,45,76,27,25,36,24,88
18137,10.0,90,58,40,31,73,55,84,93,43,16
18138,10.0,12,84,75,13,87,66,55,81,22,40
18139,10.0,45,5,1,10,59,2,80,84,3,54
18140,10.0,67,39,70,23,17,20,71,50,38,21
18141,10.0,93,59,98,27,42,17,15,84,31,85
18142,10.0,53,39,68,4,91,21,29,2,60,2
18143,10.0,97,60,8,48,44,79,57,52,66,33
18144,10.0,29,69,38,13,20,2,30,22,28,42
18145,10.0,69,80,22,86,65,88,57,4,72,25
18146,10.0,82,45,43,94,21,96,40,26,21,10
18147,10.0,86,56,45,53,86,58,45,76,24,55
18148,10.0,14,26,36,50,69,26,26,27,85,57
18149,10.0,24,10,84,64,91,32,73,33,51,44
18150,10.0,66,65,63,21,25,16,10,28,54,23
18151,10.0,91,19,44,37,3,19,63,25,1,74
18152,10.0,17,9,85,80,44,86,76,90,49,83
18153,10.0,90,1,87,80,55,38,73,44,63,43
18154,10.0,36,7,86,57,12,45,44,74,65,37
18155,10.0,57,63,24,79,26,49,64,89,36,62
18156,10.0,40,98,81,45,45,26,63,1,89,56
18157,10.0,6,78,45,86,40,61,4,33,93,89
18158,10.0,58,36,36,46,35,71,34,89,59,80
18159,10.0,69,1,90,15,86,52,62,2,76,78
18160,10.0,41,10,71,53,76,34,74,29,83,55
18161,10.0,60,76,83,6,57,92,38,35,73,21
18162,10.0,5,42,83,66,78,74,76,4,10,77
18163,10.0,16,3,11,32,94,91,59,78,22,94
18164,10.0,46,82,18,95,23,20,56,81,80,95
18165,10.0,7,45,92,47,58,63,21,21,18,35
18166,10.0,40,47,19,98,39,74,24,25,56,54
18167,10.0,40,17,37,43,82,12,91,70,98,69
18168,10.0,78,47,71,19,65,85,95,27,86,60
18169,10.0,92,60,31,15,71,48,98,95,40,11
18170,10.0,65,96,55,88,2,14,41,80,72,6
18171,10.0,83,66,9,42,4,26,72,17,15,68
18172,10.0,52,82,53,33,64,51,29,38,44,32
18173,10.0,18,94,58,95,85,36,5,12,12,68
18174,10.0,30,78,16,91,34,64,5,42,28,13
18175,10.0,66,42,81,78,61,36,50,55,4,72
18176,10.0,39,56,81,33,98,20,50,64,80,97
18177,10.0,63,11,77,90,17,83,18,40,29,31
18178,10.0,11,68,85,16,13,3,63,69,50,27
18179,10.0,14,59,47,14,67,50,51,68,37,12
18180,10.0,87,15,8,3,10,78,32,79,60,75
18181,10.0,61,56,17,65,51,74,76,34,90,71
18182,10.0,89,70,68,73,37,44,93,93,88,27
18183,10.0,24,47,94,56,70,56,82,56,77,33
18184,10.0,42,8,22,93,45,81,49,72,23,61
18185,10.0,48,57,84,89,82,93,29,70,22,98
18186,10.0,56,96,61,31,46,56,26,93,85,28
18187,10.0,78,31,38,53,94,19,81,51,7,18
18188,10.0,52,57,87,27,75,51,22,5,52,34
18189,10.0,35,97,80,32,22,52,12,83,44,73
18190,10.0,17,96,60,92,3,64,75,67,36,40
18191,10.0,37,28,2,21,90,41,95,82,34,69
