,demand,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
35652,10.0,29,97,82,58,26,13,2,22,79,8
35653,10.0,68,48,92,19,95,42,18,71,3,82
35654,10.0,32,25,34,3,88,47,24,36,68,39
35655,10.0,97,23,61,53,4,14,53,18,90,55
35656,10.0,65,53,94,16,9,45,18,46,36,80
35657,10.0,84,52,98,43,66,30,88,76,65,45
35658,10.0,15,5,98,88,26,30,36,44,65,46
35659,10.0,47,50,64,34,39,9,91,15,62,20
35660,10.0,43,56,42,96,24,14,87,71,65,80
35661,10.0,67,91,83,41,5,96,44,57,10,25
35662,10.0,8,86,69,35,41,74,10,66,62,12
35663,10.0,77,44,57,26,71,44,2,29,39,33
35664,10.0,6,19,25,91,72,38,16,25,86,43
35665,10.0,27,76,41,60,73,16,39,67,19,58
35666,10.0,16,84,11,87,16,52,15,73,73,78
35667,10.0,77,47,66,44,48,37,82,14,38,30
35668,10.0,41,2,7,40,3,37,96,7,67,56
35669,10.0,3,72,18,9,25,31,57,37,61,31
35670,10.0,3,21,31,41,95,68,10,28,84,17
35671,10.0,59,67,98,93,97,41,68,31,84,57
35672,10.0,47,52,67,98,91,75,56,6,68,40
35673,10.0,90,61,94,95,89,73,5,79,72,20
35674,10.0,89,46,79,31,62,36,35,77,78,88
35675,10.0,83,96,98,41,27,52,51,48,9,17
35676,10.0,49,91,13,9,84,58,40,38,52,48
35677,10.0,26,60,46,41,14,9,90,67,82,20
35678,10.0,80,93,46,91,48,80,36,93,62,64
35679,10.0,86,72,26,14,14,78,91,31,59,40
35680,10.0,60,76,27,95,2,17,98,91,76,25
35681,10.0,13,52,94,20,88,63,25,22,76,79
35682,10.0,20,72,89,42,61,85,18,39,29,7
35683,10.0,50,83,7,96,92,50,88,37,23,52
35684,10.0,26,17,33,5,73,29,71,44,17,28
35685,10.0,75,22,5,29,70,21,82,53,95,43
35686,10.0,35,21,75,91,18,48,55,57,6,23
35687,10.0,50,97,79,6,88,70,1,36,51,4
35688,10.0,27,58,89,58,45,60,11,13,68,59
35689,10.0,63,98,10,81,86,20,17,10,64,6
35690,10.0,28,67,84,74,39,63,36,45,90,93
35691,10.0,7,28,86,75,30,51,57,56,83,93
35692,10.0,55,10,36,97,25,70,48,44,64,94
35693,10.0,82,32,30,67,97,69,86,96,91,19
35694,10.0,29,72,85,28,39,72,79,58,80,29
35695,10.0,89,61,98,63,62,89,20,31,94,18
35696,10.0,60,70,28,85,30,24,6,80,24,34
35697,10.0,28,9,35,68,36,88,21,65,64,6
35698,10.0,6,87,83,1,79,73,12,33,88,10
35699,10.0,34,35,92,6,97,64,79,20,17,39
35700,10.0,45,55,24,34,13,38,88,35,23,48
35701,10.0,58,29,26,35,86,23,92,4,71,87
35702,10.0,50,84,85,28,47,57,73,9,8,20
35703,10.0,9,13,34,18,34,60,89,43,50,72
35704,10.0,47,96,91,4,89,95,56,5,31,1
35705,10.0,86,25,66,90,56,42,16,81,16,56
35706,10.0,67,13,31,20,31,86,70,17,94,25
35707,10.0,61,53,35,68,98,36,29,98,72,78
35708,10.0,56,44,61,31,47,8,86,82,37,54
35709,10.0,73,23,44,75,78,20,22,15,48,54
35710,10.0,46,50,48,58,45,8,48,96,61,96
35711,10.0,70,50,29,18,57,19,84,15,63,82
35712,10.0,94,88,51,17,68,43,41,94,94,32
35713,10.0,12,36,20,12,18,42,97,85,74,76
35714,10.0,67,30,42,90,86,38,1,64,75,62
35715,10.0,38,18,2,24,31,24,56,97,22,19
35716,10.0,29,4,48,62,93,15,23,82,5,97
35717,10.0,90,26,45,2,14,88,69,95,97,95
35718,10.0,15,22,49,77,88,18,46,45,49,43
35719,10.0,13,60,86,41,10,6,85,26,6,14
35720,10.0,97,67,90,15,55,83,57,43,41,58
35721,10.0,92,44,15,72,42,14,24,23,61,38
35722,10.0,41,41,83,36,47,3,17,46,7,32
35723,10.0,32,60,92,50,87,42,19,58,18,29
35724,10.0,33,4,9,22,93,16,80,55,86,13
35725,10.0,45,8,64,43,27,15,57,90,1,93
35726,10.0,92,63,4,71,59,20,41,42,5,47
35727,10.0,11,85,74,31,72,54,34,29,3,65
35728,10.0,34,55,62,34,12,21,40,82,7,69
35729,10.0,6,23,61,35,88,63,55,35,97,42
35730,10.0,75,72,20,31,84,85,3,14,10,67
35731,10.0,61,37,32,28,95,98,72,94,76,41
35732,10.0,68,58,97,91,5,48,4,29,23,85
35733,10.0,80,36,16,96,35,98,50,2,60,46
35734,10.0,45,94,79,46,92,26,68,49,39,94
35735,10.0,91,24,94,61,56,65,87,77,39,7
35736,10.0,92,67,46,35,63,82,3,33,8,50
35737,10.0,32,5,55,14,16,23,6,72,14,53
35738,10.0,90,40,62,69,17,54,60,22,79,90
35739,10.0,71,89,10,71,17,76,70,97,92,60
35740,10.0,33,69,91,74,79,69,5,15,54,92
35741,10.0,27,81,10,4,59,28,85,1,70,47
35742,10.0,45,92,78,24,65,62,55,97,52,77
35743,10.0,52,52,6,85,48,47,68,89,93,67
35744,10.0,84,21,48,28,44,83,83,96,12,75
35745,10.0,26,66,72,85,2,42,57,98,3,35
35746,10.0,91,87,12,63,76,46,9,74,5,70
35747,10.0,58,7,4,61,80,98,22,8,68,96
35748,10.0,72,86,1,86,19,70,61,36,42,45
35749,10.0,16,42,87,8,50,28,69,46,27,1
35750,10.0,29,44,64,25,53,4,82,35,11,14
35751,10.0,54,86,85,58,31,33,35,12,30,87
35752,10.0,76,5,55,48,68,76,5,93,64,8
35753,10.0,96,72,17,4,1,70,76,9,19,78
35754,10.0,2,54,67,51,82,64,37,56,32,61
35755,10.0,83,87,12,77,24,90,77,18,39,84
35756,10.0,89,17,72,81,36,84,23,92,73,51
35757,10.0,40,44,85,13,25,75,33,28,65,11
35758,10.0,17,38,18,75,53,38,46,89,73,7
35759,10.0,85,14,56,29,8,22,61,14,79,90
35760,10.0,62,61,35,39,98,78,69,60,44,6
35761,10.0,56,97,2,66,34,24,67,90,27,34
35762,10.0,14,66,80,43,11,84,63,32,97,57
35763,10.0,49,2,44,92,23,9,80,89,44,62
35764,10.0,19,22,75,83,79,28,68,91,94,85
35765,10.0,6,69,75,70,20,53,55,93,42,86
35766,10.0,35,79,2,9,84,80,94,4,85,84
35767,10.0,13,33,59,64,50,28,78,66,12,68
35768,10.0,89,28,69,53,14,1,8,60,84,10
35769,10.0,27,15,1,77,26,58,78,88,12,33
35770,10.0,13,24,66,88,72,94,98,5,71,43
35771,10.0,81,89,63,62,12,98,81,47,46,82
35772,10.0,69,73,53,18,57,90,45,36,43,37
35773,10.0,43,84,28,10,88,78,7,96,14,7
35774,10.0,83,21,49,78,49,21,83,1,29,41
35775,10.0,73,16,55,1,62,88,81,90,90,92
35776,10.0,33,6,77,27,78,67,8,19,32,68
35777,10.0,4,58,31,58,52,95,42,88,50,46
35778,10.0,18,77,38,34,34,57,22,92,5,30
35779,10.0,55,7,42,89,85,63,6,61,98,31
35780,10.0,72,4,79,88,11,94,22,52,97,11
35781,10.0,4,97,88,23,53,9,37,42,33,87
35782,10.0,91,71,45,75,70,29,51,86,87,68
35783,10.0,98,75,15,32,50,45,46,64,23,67
35784,10.0,85,18,52,93,93,91,83,93,57,52
35785,10.0,79,91,18,16,58,39,26,62,76,20
35786,10.0,71,30,74,56,50,42,11,92,37,43
35787,10.0,1,15,70,96,82,5,49,50,64,59
35788,10.0,29,67,46,81,83,66,86,48,89,63
35789,10.0,66,20,91,69,93,81,29,25,54,79
35790,10.0,49,9,27,52,88,34,63,57,56,49
35791,10.0,24,16,5,78,47,30,35,28,10,7
35792,10.0,21,78,22,58,42,40,5,18,87,88
35793,10.0,85,46,27,98,18,43,57,87,14,80
35794,10.0,61,69,2,45,67,66,55,33,30,43
35795,10.0,26,82,78,54,45,23,72,20,48,65
35796,10.0,8,50,96,26,64,66,6,90,56,29
35797,10.0,80,31,58,89,10,73,94,34,49,7
35798,10.0,28,45,2,48,42,54,38,83,68,19
35799,10.0,36,48,27,77,65,88,44,11,15,14
35800,10.0,39,26,93,83,70,35,11,21,70,45
35801,10.0,69,69,26,42,84,67,74,82,43,29
35802,10.0,14,19,66,23,19,72,89,26,94,91
35803,10.0,13,21,8,40,52,22,98,74,51,7
35804,10.0,8,81,70,52,35,69,65,55,90,67
35805,10.0,31,89,73,52,20,41,25,87,42,29
35806,10.0,51,96,61,68,37,59,63,96,60,81
35807,10.0,3,77,39,53,44,70,79,7,81,29
35808,10.0,13,35,69,92,47,32,18,48,15,69
35809,10.0,25,39,48,15,41,72,55,84,38,50
35810,10.0,48,58,37,62,39,35,87,52,84,4
35811,10.0,37,41,62,9,35,28,35,43,23,5
35812,10.0,33,60,42,63,60,36,71,35,37,62
35813,10.0,97,94,8,74,72,52,5,10,91,25
35814,10.0,8,77,93,43,68,60,26,97,24,68
35815,10.0,36,57,51,92,3,65,40,23,25,85
35816,10.0,55,47,87,15,25,70,87,37,5,74
35817,10.0,22,37,64,70,19,77,52,6,36,5
35818,10.0,79,38,36,60,62,21,92,32,37,3
35819,10.0,36,93,49,10,73,90,92,93,34,77
35820,10.0,71,84,92,17,56,80,57,53,63,56
35821,10.0,8,64,18,19,74,98,51,15,76,59
35822,10.0,43,64,43,82,81,48,24,74,24,67
35823,10.0,82,60,31,50,23,18,80,12,11,43
35824,10.0,69,49,85,52,78,65,34,30,29,51
35825,10.0,13,49,3,44,72,31,52,95,5,13
35826,10.0,9,28,23,16,55,79,38,71,64,36
35827,10.0,8,97,88,80,28,71,71,6,1,22
35828,10.0,59,21,38,23,29,61,51,42,71,60
35829,10.0,77,81,6,77,54,58,55,12,58,53
35830,10.0,6,3,53,55,74,64,28,98,84,59
35831,10.0,34,44,76,28,78,3,76,71,7,47
35832,10.0,13,72,22,5,96,28,60,51,13,64
35833,10.0,27,27,9,45,41,93,63,95,44,29
35834,10.0,53,77,78,62,64,41,23,8,95,10
35835,10.0,63,40,83,23,77,15,16,85,6,60
35836,10.0,76,47,77,20,23,19,82,72,76,48
35837,10.0,20,62,3,38,77,79,92,23,11,29
35838,10.0,81,25,1,75,60,5,55,30,36,81
35839,10.0,15,90,84,29,20,4,68,76,9,77
35840,10.0,66,9,69,10,24,33,19,57,82,9
35841,10.0,96,12,39,34,38,53,81,61,61,61
35842,10.0,55,84,21,98,15,21,14,69,69,90
35843,10.0,66,83,52,98,74,34,62,6,77,24
35844,10.0,35,22,62,35,13,91,95,39,97,93
35845,10.0,66,43,57,2,89,41,40,26,60,41
35846,10.0,50,53,3,85,48,63,48,80,13,27
35847,10.0,20,10,41,88,71,17,93,42,73,67
35848,10.0,56,80,28,67,63,41,88,82,90,27
35849,10.0,98,50,75,36,97,41,29,84,65,84
35850,10.0,84,95,78,85,45,52,41,63,58,33
35851,10.0,74,40,64,21,81,92,30,92,77,40
35852,10.0,6,88,7,26,87,32,10,51,20,4
35853,10.0,22,13,26,34,83,15,33,57,12,52
35854,10.0,98,70,23,97,1,28,9,60,96,19
35855,10.0,83,24,38,61,96,82,17,51,47,79
35856,10.0,90,11,65,86,19,36,57,47,39,88
35857,10.0,95,7,17,55,26,85,80,32,33,82
35858,10.0,50,18,44,61,66,98,62,26,69,32
35859,10.0,79,45,90,9,95,58,4,6,14,28
35860,10.0,26,79,90,2,96,77,75,67,54,13
35861,10.0,33,13,46,66,68,93,41,23,35,66
35862,10.0,27,15,3,20,20,31,85,70,98,30
35863,10.0,39,21,38,56,30,66,52,47,69,57
35864,10.0,18,65,8,8,12,29,86,28,37,70
35865,10.0,87,94,33,84,53,71,23,41,25,41
35866,10.0,97,74,57,20,37,21,83,73,72,89
35867,10.0,5,54,34,43,58,13,53,91,7,65
35868,10.0,80,62,37,98,44,97,4,8,21,30
35869,10.0,14,54,86,35,35,17,85,91,44,41
35870,10.0,38,22,30,87,24,35,66,37,81,33
35871,10.0,25,49,4,30,87,15,24,90,97,93
35872,10.0,11,24,3,18,45,49,50,86,66,86
35873,10.0,86,29,20,82,69,60,52,93,5,63
35874,10.0,26,11,1,18,68,64,27,82,90,63
35875,10.0,80,21,2,34,19,1,20,42,51,61
35876,10.0,80,55,90,68,78,73,59,32,67,76
35877,10.0,36,65,42,32,88,89,2,84,94,98
35878,10.0,8,71,23,57,15,50,63,36,5,13
35879,10.0,93,78,83,13,43,2,45,80,72,60
35880,10.0,15,17,68,31,67,64,89,31,12,91
35881,10.0,10,86,50,19,8,77,49,68,80,18
35882,10.0,52,4,47,23,20,89,25,40,83,45
35883,10.0,91,96,62,61,71,50,22,91,73,84
35884,10.0,41,65,63,72,41,96,88,40,44,47
35885,10.0,76,24,40,2,62,21,35,38,15,36
35886,10.0,49,44,30,74,64,70,64,60,65,28
35887,10.0,96,83,45,56,57,30,16,34,80,43
35888,10.0,49,88,23,94,77,63,1,64,78,40
35889,10.0,22,19,60,35,64,60,12,49,82,69
35890,10.0,10,92,55,50,8,15,29,47,3,12
35891,10.0,60,11,31,47,71,86,19,10,73,96
35892,10.0,47,40,41,33,76,3,54,50,11,3
35893,10.0,77,34,88,23,9,21,65,64,83,98
35894,10.0,13,97,63,92,66,20,29,20,79,10
35895,10.0,26,52,58,18,96,97,34,98,48,43
35896,10.0,59,45,78,3,66,94,94,94,16,9
35897,10.0,8,36,45,39,26,97,90,13,46,58
35898,10.0,89,44,86,31,44,45,47,24,79,62
35899,10.0,3,12,7,95,7,9,74,27,89,49
35900,10.0,62,41,57,63,72,48,6,95,83,85
35901,10.0,41,11,66,58,25,32,45,80,52,79
35902,10.0,76,1,77,66,44,75,43,11,35,44
35903,10.0,58,57,13,48,97,57,86,98,68,33
35904,10.0,46,12,37,5,96,14,6,97,92,62
35905,10.0,18,26,85,41,12,33,39,2,57,82
35906,10.0,94,35,76,79,79,54,22,57,18,53
35907,10.0,59,38,4,28,62,44,22,45,37,95
35908,10.0,48,22,47,32,5,57,78,32,50,92
35909,10.0,6,85,47,38,82,79,86,14,2,80
35910,10.0,27,83,93,23,46,5,60,73,79,35
35911,10.0,91,56,91,46,16,6,19,1,56,82
35912,10.0,58,15,35,64,42,59,87,86,16,31
35913,10.0,42,94,55,64,91,64,39,19,78,27
35914,10.0,3,37,17,37,29,32,64,63,38,50
35915,10.0,80,52,38,20,61,8,96,86,50,5
35916,10.0,97,12,67,72,56,15,36,68,80,64
35917,10.0,65,84,47,79,96,73,75,56,20,54
35918,10.0,92,68,71,72,39,18,7,82,85,11
35919,10.0,26,84,83,19,60,73,74,96,15,46
35920,10.0,24,2,64,30,85,67,8,46,67,70
35921,10.0,7,77,30,97,11,53,4,71,96,53
35922,10.0,77,90,8,42,75,59,84,51,44,8
35923,10.0,60,52,46,50,35,31,80,27,96,69
35924,10.0,85,38,73,53,7,71,76,45,63,96
35925,10.0,8,65,91,60,13,14,29,44,59,41
35926,10.0,14,18,96,55,76,41,1,36,87,84
35927,10.0,29,17,30,98,57,54,62,64,12,77
35928,10.0,4,35,35,60,40,52,84,96,63,93
35929,10.0,83,48,8,85,46,49,15,87,4,9
35930,10.0,42,63,81,18,34,86,29,97,64,75
35931,10.0,67,15,64,34,45,61,68,50,32,86
35932,10.0,94,18,4,33,81,17,79,15,35,53
35933,10.0,64,19,6,29,18,16,17,79,94,36
35934,10.0,9,44,58,68,39,96,3,1,72,57
35935,10.0,4,43,41,59,24,21,1,54,12,60
35936,10.0,23,59,88,24,2,54,79,26,15,79
35937,10.0,26,6,8,81,52,57,15,37,15,19
35938,10.0,7,10,87,21,27,49,3,72,96,82
35939,10.0,12,7,35,78,82,32,40,5,73,56
35940,10.0,94,85,98,2,72,28,3,19,18,54
35941,10.0,91,21,59,78,42,49,1,37,81,50
35942,10.0,71,92,20,12,73,77,64,47,60,47
35943,10.0,17,62,30,50,78,57,29,15,6,14
35944,10.0,42,23,35,81,1,3,38,58,34,54
35945,10.0,62,25,33,61,64,84,14,80,43,33
35946,10.0,34,11,4,76,87,10,91,87,39,4
35947,10.0,12,38,62,2,51,5,32,50,25,72
35948,10.0,2,56,83,47,8,35,21,6,61,30
35949,10.0,25,51,97,31,46,38,66,50,12,21
35950,10.0,47,64,14,87,68,29,97,1,52,54
35951,10.0,82,61,77,30,17,8,40,17,48,65
35952,10.0,3,44,69,80,15,96,46,61,48,44
35953,10.0,37,50,63,15,78,92,76,49,46,39
35954,10.0,85,89,53,92,89,80,70,51,46,1
35955,10.0,4,2,96,38,66,48,20,36,94,44
35956,10.0,65,79,63,1,93,47,31,16,88,85
35957,10.0,70,13,77,7,6,81,33,76,9,46
35958,10.0,39,94,54,31,23,93,89,94,4,24
35959,10.0,91,4,77,76,75,37,50,76,94,56
35960,10.0,15,10,16,75,74,10,11,19,6,30
35961,10.0,42,74,21,63,20,45,50,98,84,97
35962,10.0,20,54,67,25,67,29,25,18,31,41
35963,10.0,97,87,80,89,16,29,74,76,67,42
35964,10.0,4,35,97,50,29,53,31,54,44,14
35965,10.0,62,32,37,45,66,57,65,94,77,78
35966,10.0,98,82,49,92,69,11,14,19,60,16
35967,10.0,36,64,62,79,7,8,6,20,31,76
35968,10.0,19,5,82,74,38,10,89,26,29,97
35969,10.0,58,96,77,52,15,77,91,83,72,42
35970,10.0,56,6,8,19,44,43,16,36,47,30
35971,10.0,51,96,18,12,48,4,42,55,79,43
35972,10.0,79,2,52,31,11,65,86,78,39,27
35973,10.0,53,16,22,95,23,3,9,42,29,11
35974,10.0,12,89,92,93,59,7,35,72,6,43
35975,10.0,90,81,69,78,86,2,10,17,70,32
35976,10.0,25,14,20,95,21,10,66,9,49,68
35977,10.0,36,24,12,62,92,38,64,55,74,65
35978,10.0,65,25,21,51,92,30,79,89,98,30
35979,10.0,97,52,90,79,77,96,25,91,18,32
35980,10.0,98,33,2,13,63,24,81,9,76,52
35981,10.0,88,68,31,6,54,93,18,11,84,21
35982,10.0,41,29,48,73,76,24,39,57,93,67
35983,10.0,46,88,14,11,92,19,82,74,65,85
35984,10.0,53,96,93,34,1,34,90,60,6,19
35985,10.0,65,57,18,73,50,35,41,72,81,45
35986,10.0,83,6,45,91,97,17,46,77,7,17
35987,10.0,2,54,56,17,28,97,50,2,67,35
35988,10.0,68,88,18,11,71,85,19,64,40,6
35989,10.0,43,66,70,25,39,8,37,43,98,91
35990,10.0,43,29,21,62,92,62,3,18,85,18
35991,10.0,22,96,1,95,84,54,25,12,19,89
35992,10.0,86,59,69,14,52,95,21,72,10,13
35993,10.0,79,43,83,31,67,50,77,57,29,55
35994,10.0,9,72,60,36,41,30,26,80,88,50
35995,10.0,50,25,52,67,62,17,23,79,55,51
35996,10.0,62,52,46,71,11,61,7,71,44,3
35997,10.0,70,22,80,32,32,19,12,27,17,90
35998,10.0,64,96,72,74,44,7,85,47,91,51
35999,10.0,59,89,15,29,8,79,74,35,4,6
36000,10.0,33,6,68,25,42,72,1,8,42,11
36001,10.0,28,62,63,57,37,54,20,81,44,11
36002,10.0,50,12,53,17,45,94,59,32,66,92
36003,10.0,37,91,83,37,44,52,53,46,46,84
36004,10.0,35,27,1,82,7,1,12,13,40,79
36005,10.0,43,28,35,23,36,40,80,58,34,83
36006,10.0,7,63,60,12,74,30,35,12,89,6
36007,10.0,18,36,74,16,65,75,76,76,79,6
36008,10.0,53,66,7,15,50,84,72,86,18,51
36009,10.0,47,63,44,65,84,55,23,79,55,28
36010,10.0,27,48,29,20,46,1,87,52,43,54
36011,10.0,47,68,71,55,39,5,67,26,46,48
36012,10.0,20,50,41,25,27,22,82,19,13,29
36013,10.0,15,8,38,13,15,58,43,16,84,49
36014,10.0,19,86,17,87,66,1,16,71,56,9
36015,10.0,23,62,98,44,19,21,24,29,9,2
36016,10.0,22,31,96,34,38,48,8,49,41,71
36017,10.0,37,18,57,69,66,15,43,66,68,90
36018,10.0,61,70,14,26,22,69,28,87,17,96
36019,10.0,30,92,20,74,83,6,77,67,78,77
36020,10.0,8,35,60,68,63,10,71,13,40,90
36021,10.0,42,23,31,32,4,75,5,85,78,73
36022,10.0,72,51,45,73,75,21,41,6,57,79
36023,10.0,86,25,27,69,16,23,14,18,34,43
36024,10.0,44,50,8,39,50,76,97,3,35,50
36025,10.0,40,29,13,62,40,57,11,69,34,39
36026,10.0,8,69,14,46,12,22,81,2,65,46
36027,10.0,89,67,65,83,16,32,62,68,52,59
36028,10.0,79,48,11,4,31,31,37,58,88,51
36029,10.0,61,39,18,53,96,52,98,58,36,60
36030,10.0,11,47,56,57,10,49,69,18,19,86
36031,10.0,75,35,39,28,91,60,39,91,91,31
36032,10.0,13,94,21,92,46,84,40,54,22,45
36033,10.0,86,53,4,79,73,42,11,87,4,57
36034,10.0,48,5,21,92,31,19,1,33,14,32
36035,10.0,3,62,46,73,17,45,44,25,60,45
36036,10.0,61,20,51,45,15,25,29,93,4,76
36037,10.0,39,97,36,13,60,52,98,83,39,25
36038,10.0,29,86,38,90,89,62,1,80,17,92
36039,10.0,58,80,26,75,91,54,97,68,66,35
36040,10.0,30,76,78,16,95,24,98,39,94,67
36041,10.0,32,94,91,1,66,97,68,86,50,66
36042,10.0,94,19,44,54,25,84,46,13,30,10
36043,10.0,55,78,49,4,61,87,10,66,65,42
36044,10.0,51,48,33,1,34,51,56,84,72,45
36045,10.0,2,73,24,23,7,47,64,38,33,32
36046,10.0,24,26,76,74,43,49,55,86,88,73
36047,10.0,45,8,87,33,55,33,32,48,78,82
36048,10.0,93,91,63,43,57,38,56,97,16,86
36049,10.0,89,75,95,8,21,86,27,16,86,86
36050,10.0,24,67,45,30,69,7,9,81,32,17
36051,10.0,91,80,96,30,83,61,45,33,53,33
36052,10.0,16,72,57,13,35,85,71,96,39,33
36053,10.0,1,40,10,52,64,62,85,79,94,58
36054,10.0,14,17,43,21,64,84,97,83,31,31
36055,10.0,72,70,68,10,86,49,85,14,19,59
36056,10.0,60,43,43,67,97,87,55,36,39,88
36057,10.0,61,82,42,33,21,16,37,36,49,88
36058,10.0,81,76,60,11,54,88,9,13,62,5
36059,10.0,1,24,42,68,81,83,39,31,46,84
36060,10.0,18,75,91,28,63,39,46,47,95,35
36061,10.0,25,70,40,55,75,53,74,42,73,93
36062,10.0,59,52,19,88,25,22,18,55,3,43
36063,10.0,25,38,44,41,84,85,38,52,18,8
36064,10.0,4,75,97,27,16,33,38,38,6,57
36065,10.0,61,38,90,49,74,5,65,8,51,30
36066,10.0,62,95,60,58,87,2,81,48,28,49
36067,10.0,93,64,77,80,58,17,60,33,79,15
36068,10.0,84,63,65,4,83,30,90,15,63,32
36069,10.0,61,18,9,25,73,22,69,87,81,95
36070,10.0,54,41,71,40,92,73,6,66,78,7
36071,10.0,21,17,40,2,74,85,27,25,18,53
36072,10.0,66,41,69,95,91,27,31,7,66,12
36073,10.0,85,29,57,53,92,45,16,74,58,72
36074,10.0,65,56,21,55,74,29,34,57,81,23
36075,10.0,95,55,83,41,94,81,58,73,7,55
36076,10.0,43,25,89,19,66,28,36,48,1,36
36077,10.0,68,17,21,17,18,96,56,22,51,40
36078,10.0,73,20,23,1,14,98,70,67,97,55
36079,10.0,69,85,42,26,70,44,66,48,65,48
36080,10.0,38,45,8,84,70,2,51,23,11,16
36081,10.0,79,13,77,27,92,30,5,57,49,65
36082,10.0,59,5,48,78,89,69,52,98,46,69
36083,10.0,11,20,63,86,55,22,5,60,38,87
36084,10.0,79,35,15,44,15,35,11,88,73,55
36085,10.0,37,45,81,25,68,98,89,53,87,21
36086,10.0,71,58,32,59,60,41,66,55,60,47
36087,10.0,38,69,45,82,6,23,89,98,95,96
36088,10.0,82,87,41,54,98,84,81,9,64,32
36089,10.0,88,79,35,58,39,15,27,97,1,26
36090,10.0,97,91,61,3,97,46,7,25,85,16
36091,10.0,85,44,46,81,42,18,24,70,84,1
36092,10.0,97,85,1,38,62,25,89,3,77,67
36093,10.0,50,62,3,80,30,45,24,36,8,28
36094,10.0,27,20,84,65,4,1,65,74,84,62
36095,10.0,92,17,9,12,36,50,90,17,18,91
36096,10.0,56,86,1,34,44,45,53,9,40,47
36097,10.0,35,95,15,38,72,23,31,74,25,61
36098,10.0,11,79,26,91,51,30,51,71,96,10
36099,10.0,74,73,57,17,97,13,62,73,50,88
36100,10.0,65,1,23,97,43,96,2,88,61,36
36101,10.0,8,32,16,78,78,82,8,60,33,64
36102,10.0,5,90,46,95,46,48,13,23,7,7
36103,10.0,24,74,32,59,84,73,97,8,88,94
36104,10.0,11,22,88,14,55,47,69,42,94,94
36105,10.0,21,69,40,23,46,5,73,92,3,84
36106,10.0,27,27,81,81,65,50,83,81,88,66
36107,10.0,7,13,62,68,11,84,25,15,81,19
36108,10.0,54,81,77,15,50,85,12,78,96,98
36109,10.0,32,76,73,80,13,61,41,10,61,18
36110,10.0,84,11,16,63,92,32,44,57,55,84
36111,10.0,15,13,19,9,65,4,15,22,89,7
36112,10.0,50,78,72,97,81,21,26,59,31,48
36113,10.0,19,80,27,80,22,77,94,78,24,40
36114,10.0,82,15,88,37,14,15,20,78,17,59
36115,10.0,29,2,34,93,84,37,18,37,86,4
36116,10.0,46,33,47,18,81,10,12,60,15,62
36117,10.0,42,75,70,7,90,35,16,72,51,84
36118,10.0,41,47,74,53,45,62,94,65,58,64
36119,10.0,46,82,48,14,79,79,70,69,38,96
36120,10.0,50,40,85,94,47,28,56,69,2,70
36121,10.0,42,80,94,12,69,5,82,70,81,61
36122,10.0,54,59,85,17,69,20,41,94,23,60
36123,10.0,24,14,71,77,31,23,32,49,29,28
36124,10.0,47,9,75,74,64,97,87,67,11,17
36125,10.0,44,81,32,77,33,86,15,45,77,64
36126,10.0,25,22,31,60,85,47,36,47,97,69
36127,10.0,75,70,20,23,8,38,36,50,84,77
36128,10.0,20,9,94,25,42,32,27,16,52,33
36129,10.0,30,75,52,63,30,72,47,48,64,94
36130,10.0,15,48,69,40,61,48,16,62,77,44
36131,10.0,70,50,1,67,97,93,59,50,7,94
36132,10.0,17,29,49,53,59,45,58,96,15,88
36133,10.0,94,17,33,24,69,93,49,80,1,46
36134,10.0,27,44,68,24,15,72,43,56,5,16
36135,10.0,18,43,79,77,62,43,91,2,97,96
36136,10.0,84,85,50,72,28,10,50,19,45,15
36137,10.0,31,60,36,79,94,16,71,4,51,10
36138,10.0,86,48,40,28,18,18,26,75,80,12
36139,10.0,41,50,30,85,12,9,82,1,40,16
36140,10.0,2,94,37,42,31,30,9,86,36,16
36141,10.0,65,59,41,92,38,61,3,98,16,5
36142,10.0,74,43,33,49,5,31,42,62,25,4
36143,10.0,69,33,85,12,30,1,3,98,6,78
36144,10.0,39,86,80,19,41,57,71,51,47,11
36145,10.0,17,23,25,98,26,40,62,78,79,70
36146,10.0,19,46,37,74,24,74,96,18,73,57
36147,10.0,98,97,67,80,20,52,75,83,22,3
36148,10.0,58,85,49,50,29,70,83,90,14,1
36149,10.0,11,5,15,8,81,71,89,35,18,40
36150,10.0,52,49,37,17,73,89,90,89,52,44
36151,10.0,34,93,66,5,34,94,62,59,52,26
36152,10.0,15,38,35,88,15,2,33,67,70,83
36153,10.0,66,53,55,59,35,4,37,87,35,1
36154,10.0,36,49,48,97,35,90,41,66,70,67
36155,10.0,71,5,86,55,71,14,26,90,88,72
36156,10.0,11,8,82,96,65,29,15,73,94,45
36157,10.0,59,47,31,70,7,95,18,29,93,37
36158,10.0,61,38,70,66,42,76,98,11,40,91
36159,10.0,67,95,82,96,67,60,27,96,75,73
36160,10.0,90,68,15,87,41,9,94,53,94,94
36161,10.0,65,43,8,7,43,96,79,29,81,49
36162,10.0,81,38,24,18,72,54,35,90,8,62
36163,10.0,6,41,9,70,97,7,40,34,76,47
36164,10.0,54,14,90,23,28,1,60,69,47,85
36165,10.0,33,57,92,7,93,90,84,20,79,67
36166,10.0,22,47,12,20,35,45,13,70,57,17
36167,10.0,11,55,23,42,92,93,91,37,70,39
36168,10.0,43,25,28,16,75,57,93,58,64,24
